ts,pwrA,rpwrA,curA,apwrA,screA
1588751484613,57.3775,40.9378,0.3008,70.5536,1.781
1588751484633,57.3279,41.6486,0.3009,70.5536,1.781
1588751484653,57.2784,40.6581,0.3008,70.5536,1.78
1588751484673,57.2454,41.9744,0.3007,70.5206,1.78
1588751484693,57.2123,41.2571,0.3006,70.4876,1.78
1588751484713,57.2123,41.6496,0.3005,70.4546,1.78
1588751484733,57.2454,40.3083,0.3004,70.4381,1.842
1588751484753,57.2619,41.849,0.3004,70.4215,1.842
1588751484773,57.2619,41.293,0.3005,70.4381,1.842
1588751484793,57.2619,42.361,0.3006,70.4711,1.897
1588751484813,57.2784,39.8587,0.3008,70.5206,1.897
1588751484833,57.3444,41.8436,0.301,70.5702,1.897
1588751484853,57.3775,41.0401,0.3012,70.6032,1.841
1588751484873,57.493,40.3578,0.3014,70.6527,1.841
1588751484893,57.5756,41.7983,0.3016,70.7022,1.841
1588751484913,57.5921,41.0391,0.3016,70.7188,1.841
1588751484933,57.5426,41.0314,0.3015,70.7022,1.841
1588751484953,57.4765,42.4798,0.3014,70.6692,1.775
1588751484973,57.3775,41.82,0.3011,70.6197,1.775
1588751484993,57.3279,42.8152,0.3007,70.5371,1.775
1588751485013,57.3114,43.5264,0.3004,70.4711,1.798
1588751485033,57.3279,43.026,0.3002,70.4381,1.798
1588751485053,57.3444,42.8019,0.3002,70.4215,1.798
1588751485073,57.4105,43.7702,0.3002,70.4381,1.835
1588751485093,57.46,44.1335,0.3004,70.4711,1.835
1588751485113,57.46,44.9662,0.3006,70.5371,1.835
1588751485133,57.46,45.0794,0.3009,70.6032,1.835
1588751485153,57.46,45.1825,0.3012,70.6527,1.802
1588751485173,57.427,43.9967,0.3014,70.7022,1.802
1588751485193,57.394,44.0237,0.3015,70.7353,1.802
1588751485213,57.394,43.0054,0.3016,70.7353,1.802
1588751485233,57.4105,44.3613,0.3016,70.7353,1.824
1588751485253,57.3775,44.8299,0.3015,70.7188,1.824
1588751485273,57.3775,43.5915,0.3013,70.6857,1.824
1588751485293,57.4105,44.7906,0.3012,70.6692,1.824
1588751485313,57.4765,45.0518,0.3011,70.6527,1.856
1588751485333,57.4765,44.2439,0.3011,70.6527,1.856
1588751485353,57.5261,44.4542,0.3011,70.6692,1.856
1588751485373,57.5591,43.6575,0.3012,70.6857,1.891
1588751485393,57.5756,44.0235,0.3013,70.7353,1.891
1588751485413,57.5591,43.2328,0.3015,70.7848,1.891
1588751485433,57.5096,44.1406,0.3016,70.8178,1.891
1588751485453,57.5261,42.3714,0.3017,70.8343,1.73
1588751485473,57.5261,43.7618,0.3017,70.8674,1.73
1588751485493,57.493,42.0379,0.3017,70.8674,1.73
1588751485513,57.46,42.5089,0.3016,70.8343,1.69
1588751485533,57.4435,42.4097,0.3013,70.7848,1.69
1588751485553,57.361,43.3396,0.301,70.7188,1.693
1588751485573,57.2784,41.4759,0.3006,70.6197,1.693
1588751485593,57.2289,40.216,0.3001,70.5206,1.699
1588751485613,57.1793,42.802,0.2996,70.405,1.699
1588751485633,57.1463,41.3638,0.2992,70.306,1.699
1588751485653,57.1463,41.5293,0.2989,70.2399,1.804
1588751485673,57.1463,42.6738,0.2987,70.1904,1.804
1588751485693,57.1628,41.9203,0.2987,70.2069,1.804
1588751485713,57.1628,41.9416,0.2988,70.2234,1.819
1588751485733,57.1958,41.2028,0.299,70.2729,1.819
1588751485753,57.2123,41.3786,0.2993,70.339,1.819
1588751485773,57.2123,41.971,0.2995,70.405,1.819
1588751485793,57.2619,40.1106,0.2998,70.4546,1.839
1588751485813,57.3114,42.5943,0.3,70.5206,1.839
1588751485833,57.361,41.101,0.3002,70.5702,1.839
1588751485853,57.394,40.5517,0.3004,70.6032,1.784
1588751485873,57.394,40.4929,0.3005,70.6362,1.784
1588751485893,57.4105,41.9758,0.3005,70.6362,1.784
1588751485913,57.4105,41.7035,0.3006,70.6527,1.784
1588751485933,57.394,41.7842,0.3006,70.6527,1.73
1588751485953,57.4105,41.783,0.3007,70.6692,1.73
1588751485973,57.4105,42.4146,0.3007,70.6857,1.73
1588751485993,57.394,41.871,0.3008,70.7022,1.73
1588751486013,57.394,41.543,0.301,70.7353,1.872
1588751486033,57.427,41.696,0.3011,70.7683,1.872
1588751486053,57.4765,41.6576,0.3013,70.8013,1.872
1588751486073,57.493,40.8331,0.3016,70.8508,1.872
1588751486093,57.4765,41.7703,0.3017,70.8839,1.738
1588751486113,57.4105,42.2654,0.3018,70.9004,1.738
1588751486133,57.3114,41.4166,0.3017,70.8674,1.738
1588751486153,57.2123,41.5844,0.3014,70.8013,1.738
1588751486173,57.1298,41.7482,0.3011,70.7188,1.786
1588751486193,57.0472,43.4015,0.3006,70.6032,1.786
1588751486213,57.0307,41.6792,0.3001,70.4876,1.786
1588751486233,57.0307,42.0399,0.2997,70.3885,1.786
1588751486253,57.0307,41.573,0.2994,70.306,1.792
1588751486273,57.0803,44.0604,0.2991,70.2564,1.792
1588751486293,57.1133,42.8317,0.299,70.2234,1.792
1588751486313,57.1133,43.2976,0.2989,70.2234,1.792
1588751486333,57.1298,43.8505,0.299,70.2399,1.862
1588751486353,57.1298,44.4841,0.2992,70.2729,1.862
1588751486373,57.0968,44.0326,0.2994,70.3225,1.862
1588751486393,57.0637,45.072,0.2996,70.372,1.773
1588751486413,56.9977,45.4918,0.2998,70.4215,1.773
1588751486433,56.9977,44.7147,0.2999,70.4381,1.773
1588751486453,56.9647,45.1337,0.3,70.4546,1.773
1588751486473,56.9317,43.6509,0.3,70.4546,1.796
1588751486493,56.9647,44.3043,0.2999,70.4381,1.796
1588751486516,56.9812,45.8956,0.2998,70.4215,1.796
1588751486536,57.0307,44.4136,0.2998,70.405,1.807
1588751486556,57.0968,43.8129,0.2997,70.3885,1.807
1588751486581,57.0968,44.4201,0.2998,70.3885,1.807
1588751486601,57.1133,44.3007,0.2998,70.405,1.879
1588751486621,57.0968,44.7076,0.2999,70.4215,1.879
1588751486641,57.0637,44.79,0.3,70.4546,1.879
1588751486661,57.0968,42.6411,0.3001,70.4876,1.879
1588751486681,57.1298,43.8891,0.3003,70.5206,1.745
1588751486701,57.0968,45.1787,0.3004,70.5536,1.745
1588751486721,57.0968,42.5636,0.3006,70.5867,1.745
1588751486741,57.0803,41.9569,0.3006,70.6032,1.718
1588751486761,56.9977,42.2174,0.3006,70.5867,1.718
1588751486781,56.9647,41.1431,0.3004,70.5371,1.718
1588751486802,56.9317,41.8685,0.3001,70.4546,1.718
1588751486822,56.8821,41.4674,0.2997,70.372,1.718
1588751486842,56.8491,41.7495,0.2993,70.2729,1.697
1588751486862,56.7996,41.9053,0.2989,70.1739,1.697
1588751486882,56.783,41.4466,0.2985,70.0913,1.697
1588751486902,56.7665,41.4041,0.2982,70.0253,1.843
1588751486922,56.7665,41.7167,0.2981,69.9757,1.843
1588751486942,56.7665,41.2965,0.298,69.9592,1.843
1588751486962,56.75,41.7792,0.298,69.9592,1.814
1588751486982,56.7996,40.8226,0.2981,69.9922,1.814
1588751487002,56.8161,42.366,0.2982,70.0253,1.814
1588751487022,56.7665,41.7715,0.2984,70.0583,1.785
1588751487042,56.7335,41.303,0.2985,70.0913,1.785
1588751487062,56.7005,42.0021,0.2986,70.1078,1.785
1588751487082,56.717,41.5913,0.2986,70.1078,1.785
1588751487102,56.7005,40.5447,0.2986,70.1078,1.745
1588751487122,56.717,40.1819,0.2985,70.0913,1.745
1588751487142,56.717,41.7866,0.2985,70.0913,1.745
1588751487162,56.7335,39.1951,0.2985,70.0913,1.745
1588751487182,56.7335,39.4019,0.2985,70.0913,1.79
1588751487202,56.6675,42.9356,0.2984,70.0748,1.79
1588751487222,56.6014,41.5729,0.2984,70.0748,1.79
1588751487242,56.5684,41.7897,0.2985,70.0913,1.839
1588751487262,56.5189,42.7425,0.2985,70.0913,1.839
1588751487282,56.4693,41.803,0.2986,70.1243,1.839
1588751487302,56.4033,41.739,0.2986,70.1243,1.749
1588751487322,56.4033,41.534,0.2987,70.1243,1.749
1588751487342,56.4198,42.1521,0.2986,70.1243,1.749
1588751487362,56.4033,42.2791,0.2986,70.1078,1.708
1588751487382,56.3703,42.4614,0.2984,70.0748,1.708
1588751487402,56.3703,40.8461,0.2982,70.0088,1.708
1588751487422,56.4033,41.2165,0.2979,69.9427,1.76
1588751487442,56.4033,41.0306,0.2975,69.8602,1.76
1588751487462,56.3537,42.6167,0.2972,69.7776,1.76
1588751487482,56.3372,42.0207,0.2967,69.6785,1.76
1588751487502,56.3703,43.0543,0.2964,69.596,1.809
1588751487522,56.4033,42.8301,0.2962,69.5464,1.809
1588751487542,56.4858,41.7948,0.2962,69.5464,1.809
1588751487562,56.5684,43.0411,0.2963,69.5795,1.827
1588751487582,56.6014,44.3913,0.2966,69.629,1.827
1588751487602,56.717,44.4427,0.2969,69.695,1.827
1588751487622,56.8326,44.4419,0.2973,69.8106,1.827
1588751487642,56.8986,44.7788,0.2978,69.9262,1.736
1588751487662,56.9482,43.7172,0.2983,70.0253,1.736
1588751487682,56.9647,44.7698,0.2987,70.1078,1.736
1588751487702,56.9647,44.3436,0.299,70.1739,1.821
1588751487722,56.9812,44.6323,0.2991,70.2069,1.821
1588751487742,56.9977,44.7138,0.2992,70.2234,1.821
1588751487762,57.0142,45.0475,0.2993,70.2399,1.821
1588751487782,57.0637,43.9971,0.2994,70.2564,1.729
1588751487802,57.0968,43.8058,0.2994,70.2729,1.729
1588751487822,57.1298,43.8862,0.2995,70.2895,1.729
1588751487842,57.1463,43.8347,0.2996,70.3225,1.834
1588751487862,57.2123,43.0396,0.2998,70.3555,1.834
1588751487882,57.2784,43.8148,0.3,70.3885,1.834
1588751487902,57.2619,45.2509,0.3002,70.4546,1.748
1588751487922,57.2619,44.0113,0.3004,70.4876,1.748
1588751487942,57.2619,42.9471,0.3005,70.5371,1.748
1588751487962,57.2949,42.7599,0.3007,70.5702,1.748
1588751487982,57.2784,43.18,0.3007,70.5867,1.705
1588751488002,57.2454,43.1073,0.3007,70.5702,1.705
1588751488022,57.1628,42.6042,0.3005,70.5371,1.705
1588751488042,57.0803,41.1047,0.3002,70.4711,1.705
1588751488062,57.0803,39.2829,0.2998,70.372,1.764
1588751488082,57.0803,40.3696,0.2995,70.2895,1.764
1588751488102,57.0637,41.6509,0.2991,70.2069,1.764
1588751488122,57.0637,40.8458,0.2988,70.1409,1.764
1588751488142,57.1133,40.5393,0.2987,70.1078,1.764
1588751488162,57.1628,42.3502,0.2987,70.1243,1.879
1588751488182,57.1958,42.51,0.2989,70.1574,1.879
1588751488202,57.2619,42.6168,0.2991,70.2234,1.879
1588751488222,57.361,40.2356,0.2995,70.306,1.81
1588751488242,57.427,40.6444,0.2999,70.405,1.81
1588751488262,57.493,40.2007,0.3003,70.4876,1.81
1588751488282,57.5756,41.1631,0.3006,70.5702,1.81
1588751488302,57.6416,42.1769,0.3009,70.6527,1.805
1588751488322,57.7242,40.6811,0.3012,70.7022,1.805
