ts,ihd03A,ihd05A,ihd07A,ithdA
1588750900400,91.82,77.2,60.68,165.27
1588750900420,91.91,77.33,60.65,165.41
1588750900441,91.94,77.41,60.65,165.39
1588750900461,91.94,77.55,60.85,165.53
1588750900482,91.92,77.64,61.01,165.73
1588750900503,91.79,77.76,61.29,166.14
1588750900528,91.64,77.73,61.51,166.58
1588750900548,91.48,77.59,61.74,166.78
1588750900568,91.3,77.46,61.73,166.48
1588750900589,91.06,77.33,61.58,166.18
1588750900610,90.82,76.98,61.27,165.53
1588750900631,90.68,76.81,61.08,165.09
1588750900652,90.73,76.61,60.86,164.6
1588750900672,90.94,76.66,60.87,164.72
1588750900692,91.14,76.73,60.95,164.97
1588750900712,91.55,76.95,61.19,165.65
1588750900733,91.9,77.11,61.5,166.35
1588750900753,92.19,77.21,61.83,167.0
1588750900777,92.4,77.25,62.19,167.52
1588750900797,92.55,77.3,62.5,167.93
1588750900817,92.6,77.29,62.72,168.1
1588750900837,92.6,77.44,62.87,168.24
1588750900857,92.52,77.61,62.99,168.39
1588750900879,92.41,77.76,63.12,168.44
1588750900900,92.44,77.97,63.16,168.53
1588750900921,92.55,78.07,63.23,168.6
1588750900942,92.81,78.3,63.28,168.79
1588750900962,93.02,78.42,63.38,168.89
1588750900982,93.03,78.42,63.51,168.9
1588750901002,93.07,78.37,63.46,168.74
1588750901023,93.03,78.2,63.35,168.53
1588750901048,92.85,78.04,63.08,168.27
1588750901069,92.54,77.82,62.72,167.9
1588750901089,92.37,77.67,62.38,167.53
1588750901109,92.27,77.57,61.85,166.63
1588750901129,92.2,77.58,61.53,165.96
1588750901149,92.0,77.54,61.02,165.53
1588750901169,91.78,77.52,60.65,165.37
1588750901189,91.53,77.55,60.4,165.03
1588750901209,91.33,77.65,60.2,164.8
1588750901230,91.17,77.71,60.13,164.63
1588750901250,90.96,77.76,60.09,164.75
1588750901271,90.85,77.7,60.16,164.92
1588750901292,90.77,77.63,60.29,165.33
1588750901312,90.83,77.53,60.38,165.23
1588750901332,90.86,77.52,60.42,164.98
1588750901352,90.95,77.53,60.63,164.96
1588750901373,90.96,77.53,60.72,164.64
1588750901394,90.99,77.47,60.73,164.21
1588750901418,90.99,77.42,60.75,163.96
1588750901438,91.11,77.29,61.01,164.07
1588750901458,91.3,77.34,61.26,164.5
1588750901479,91.51,77.39,61.56,165.09
1588750901502,91.88,77.62,61.92,166.06
1588750901523,92.16,77.77,62.12,166.96
1588750901544,92.44,77.94,62.46,167.67
1588750901568,92.62,78.17,62.73,168.21
1588750901589,92.79,78.46,63.13,168.65
1588750901609,92.84,78.67,63.36,168.9
1588750901629,92.9,78.77,63.41,168.98
1588750901649,93.07,78.97,63.56,169.05
1588750901669,93.13,79.07,63.56,169.21
1588750901690,93.37,79.33,63.62,169.55
1588750901711,93.58,79.45,63.63,169.94
1588750901732,93.69,79.57,63.6,170.03
1588750901753,93.67,79.6,63.52,170.13
1588750901773,93.38,79.46,63.05,169.29
1588750901793,93.14,79.28,62.74,168.33
1588750901814,92.85,79.06,62.4,167.43
1588750901835,92.7,78.88,62.15,166.65
1588750901856,92.5,78.76,62.0,166.08
1588750901878,92.36,78.6,61.97,165.72
1588750901899,92.16,78.49,61.95,165.63
1588750901920,91.91,78.31,61.99,165.76
1588750901941,91.73,78.14,61.96,165.98
1588750901962,91.67,77.96,61.83,166.16
1588750901983,91.6,77.87,61.65,166.01
1588750902004,91.61,77.77,61.43,165.92
1588750902028,91.73,77.65,61.28,165.93
1588750902049,91.88,77.56,61.16,165.86
1588750902070,92.06,77.53,61.07,165.88
1588750902091,92.13,77.58,61.1,165.93
1588750902111,92.14,77.62,61.02,165.89
1588750902132,92.14,77.57,61.0,165.89
1588750902152,92.01,77.48,60.93,166.07
1588750902172,91.88,77.41,60.99,166.28
1588750902193,91.82,77.34,61.1,166.48
1588750902213,91.71,77.31,61.15,166.55
1588750902234,91.54,77.23,61.16,166.36
1588750902254,91.27,77.21,61.09,166.13
1588750902278,90.92,77.19,61.05,165.83
1588750902299,90.52,77.35,61.02,165.51
1588750902319,90.34,77.43,61.06,165.48
1588750902340,90.16,77.58,61.18,165.52
1588750902360,90.2,77.68,61.26,165.65
1588750902381,90.27,77.73,61.32,165.77
1588750902401,90.48,77.8,61.38,166.06
1588750902421,90.69,78.02,61.47,166.42
1588750902441,91.0,78.29,61.47,166.85
1588750902461,91.27,78.54,61.43,167.09
1588750902481,91.4,78.71,61.45,167.05
1588750902501,91.7,78.88,61.5,167.18
1588750902522,91.84,78.87,61.52,167.11
1588750902542,91.97,78.91,61.56,166.96
1588750902562,91.97,78.93,61.61,166.91
1588750902582,92.01,78.83,61.66,166.92
1588750902602,92.05,78.73,61.63,167.08
1588750902622,91.97,78.51,61.54,166.98
1588750902642,91.86,78.2,61.33,166.7
1588750902662,91.75,77.98,61.13,166.52
1588750902682,91.57,77.54,60.78,165.85
1588750902702,91.44,77.26,60.58,165.24
1588750902722,91.28,77.09,60.46,164.93
1588750902742,91.12,77.04,60.49,164.6
1588750902762,91.11,77.18,60.52,164.52
1588750902782,91.04,77.37,60.67,164.64
1588750902802,91.0,77.69,60.88,165.04
1588750902823,90.84,77.96,61.14,165.34
1588750902843,90.67,78.07,61.46,165.69
1588750902867,90.62,78.09,61.81,166.06
1588750902887,90.56,78.16,62.13,166.47
1588750902907,90.57,78.25,62.43,166.84
1588750902928,90.55,78.33,62.58,167.04
1588750902948,90.56,78.35,62.81,167.35
1588750902968,90.7,78.32,62.94,167.52
1588750902988,90.78,78.23,63.04,167.58
1588750903008,90.92,78.14,63.0,167.42
1588750903029,90.95,78.03,63.04,167.26
1588750903049,91.1,77.95,63.16,167.19
1588750903069,91.2,77.97,63.23,167.23
1588750903089,91.33,77.99,63.51,167.45
1588750903109,91.41,77.99,63.63,167.67
1588750903129,91.45,77.89,63.75,167.76
1588750903149,91.45,77.78,63.8,167.87
1588750903169,91.37,77.45,63.51,167.41
1588750903189,91.28,77.25,63.12,166.69
1588750903209,91.31,77.17,62.72,166.09
1588750903229,91.24,77.17,62.45,165.68
1588750903249,91.24,77.17,62.04,165.2
1588750903269,91.18,77.16,61.55,164.67
1588750903289,91.17,77.15,61.33,164.57
1588750903309,91.12,77.28,61.16,164.72
1588750903329,91.12,77.34,61.13,164.84
1588750903349,91.23,77.54,61.13,165.28
1588750903369,91.38,77.67,61.1,165.63
1588750903389,91.38,77.76,61.12,165.72
1588750903409,91.34,77.68,61.1,165.4
1588750903429,91.25,77.62,61.12,165.25
1588750903449,91.15,77.36,61.16,164.84
1588750903469,91.06,77.23,61.18,164.56
1588750903490,91.04,77.08,61.25,164.46
1588750903510,91.09,76.96,61.44,164.59
1588750903530,91.16,76.93,61.59,164.69
1588750903550,91.22,76.86,61.66,164.81
1588750903570,91.25,76.88,61.68,164.99
1588750903590,91.19,76.98,61.61,165.25
1588750903610,91.2,77.04,61.48,165.48
1588750903631,91.09,77.08,61.36,165.73
1588750903651,91.02,77.24,61.33,165.91
1588750903671,91.02,77.4,61.43,166.06
1588750903691,91.02,77.78,61.6,166.43
1588750903711,91.15,78.15,61.76,166.77
1588750903731,91.3,78.47,62.04,167.1
1588750903751,91.46,78.75,62.33,167.38
1588750903771,91.61,78.87,62.57,167.5
1588750903791,91.69,78.95,62.78,167.51
1588750903811,91.73,79.05,62.87,167.43
1588750903831,91.76,79.15,62.97,167.41
1588750903851,91.8,79.12,63.02,167.5
1588750903871,91.83,79.11,63.17,167.53
1588750903891,91.74,79.0,63.19,167.48
1588750903911,91.55,78.83,63.13,167.22
1588750903931,91.34,78.46,63.01,166.55
1588750903951,91.22,78.16,62.67,165.57
1588750903972,91.02,77.87,62.46,164.96
1588750903992,90.75,77.59,62.04,164.21
1588750904012,90.56,77.48,61.8,164.26
1588750904032,90.48,77.41,61.66,164.61
1588750904052,90.4,77.34,61.71,164.81
1588750904073,90.36,77.32,61.77,164.89
1588750904093,90.29,77.25,61.84,164.96
1588750904113,90.29,77.3,61.88,165.22
1588750904133,90.37,77.35,61.96,165.69
1588750904153,90.64,77.51,62.0,166.26
1588750904178,90.88,77.71,62.03,166.91
1588750904198,91.14,77.98,61.99,167.51
1588750904218,91.28,78.07,61.97,167.53
1588750904238,91.5,78.13,61.89,167.4
1588750904258,91.57,78.11,61.91,167.25
1588750904278,91.59,77.98,61.85,166.8
1588750904298,91.62,77.83,61.91,166.34
1588750904318,91.76,77.83,62.03,166.27
1588750904338,91.93,77.81,62.26,166.62
1588750904358,92.11,77.8,62.46,166.99
1588750904378,92.29,77.9,62.69,167.53
1588750904398,92.32,78.04,62.94,168.25
1588750904418,92.39,78.18,63.19,168.86
1588750904438,92.3,78.29,63.37,169.38
1588750904458,92.23,78.41,63.52,169.78
1588750904478,92.07,78.52,63.6,170.09
1588750904501,92.04,78.56,63.42,169.96
1588750904522,91.99,78.61,63.2,169.6
1588750904542,91.98,78.61,63.09,169.24
1588750904562,92.02,78.58,62.99,168.96
1588750904582,91.98,78.61,62.87,168.74
1588750904602,91.94,78.64,62.75,168.51
1588750904622,91.83,78.52,62.63,168.36
1588750904642,91.79,78.41,62.44,168.19
1588750904662,91.73,78.17,62.31,168.12
1588750904682,91.75,77.96,62.1,167.94
1588750904702,91.74,77.89,61.97,167.45
1588750904722,91.71,77.86,61.88,167.18
1588750904742,91.72,77.99,61.88,167.12
1588750904762,91.66,78.07,61.88,166.95
1588750904782,91.61,78.13,61.88,166.69
1588750904802,91.62,78.23,62.0,166.67
1588750904822,91.53,78.36,61.99,166.71
1588750904842,91.41,78.37,62.0,166.81
1588750904862,91.27,78.37,62.0,166.88
1588750904886,91.1,78.29,61.87,166.9
1588750904906,90.85,78.04,61.7,166.48
1588750904927,90.79,77.88,61.52,166.14
1588750904947,90.78,77.64,61.36,165.82
1588750904967,90.74,77.56,61.24,165.65
1588750904987,90.63,77.4,61.04,165.25
1588750905007,90.65,77.4,61.08,165.19
1588750905028,90.74,77.38,61.21,165.45
1588750905048,90.85,77.47,61.41,165.91
1588750905068,90.95,77.51,61.53,166.19
1588750905088,91.1,77.69,61.71,166.7
1588750905108,91.1,77.89,61.81,167.1
1588750905128,91.11,77.97,61.88,167.47
1588750905148,91.16,78.04,62.01,167.71
1588750905168,91.1,78.13,62.24,167.81
1588750905188,91.14,78.19,62.39,167.98
1588750905208,91.24,78.12,62.48,168.0
1588750905228,91.23,78.08,62.51,167.95
1588750905248,91.32,78.08,62.47,167.9
1588750905268,91.27,78.01,62.58,167.91
1588750905291,91.3,78.02,62.73,167.88
1588750905311,91.3,78.06,62.95,167.98
1588750905332,91.27,78.08,63.09,168.05
1588750905352,91.34,78.06,63.35,168.11
1588750905372,91.38,78.09,63.43,168.17
1588750905392,91.33,78.14,63.41,168.03
1588750905412,91.34,78.19,63.21,167.94
1588750905433,91.32,78.14,62.91,167.77
1588750905457,91.33,78.07,62.58,167.27
1588750905478,91.32,78.14,62.33,166.7
1588750905500,91.4,78.23,62.17,166.61
1588750905520,91.39,78.35,62.08,166.6
1588750905540,91.44,78.51,62.09,166.53
1588750905560,91.43,78.6,62.07,166.55
1588750905581,91.36,78.67,62.07,166.62
1588750905601,91.19,78.77,62.09,166.82
1588750905621,90.94,78.79,62.11,167.09
1588750905641,90.83,78.84,62.03,167.37
1588750905661,90.83,78.8,61.97,167.34
1588750905682,90.95,78.8,61.93,167.47
1588750905702,91.11,78.65,61.83,167.56
1588750905722,91.21,78.5,61.72,167.44
1588750905742,91.31,78.41,61.72,167.37
1588750905762,91.49,78.38,61.89,167.53
1588750905782,91.61,78.34,62.16,167.74
1588750905802,91.72,78.33,62.52,168.11
1588750905822,91.77,78.46,62.79,168.5
1588750905842,91.79,78.62,62.96,168.87
1588750905862,91.73,78.64,63.04,169.18
1588750905882,91.66,78.68,63.0,169.27
1588750905902,91.55,78.59,62.87,169.09
1588750905926,91.3,78.46,62.64,168.85
1588750905946,91.07,78.42,62.49,168.5
1588750905966,90.88,78.41,62.47,168.23
1588750905986,90.8,78.52,62.47,168.26
1588750906006,90.84,78.54,62.52,168.31
1588750906027,90.8,78.68,62.54,168.4
1588750906047,90.85,78.77,62.67,168.69
1588750906067,90.95,78.8,62.77,168.82
1588750906087,91.05,78.92,62.75,169.19
1588750906108,91.12,79.02,62.75,169.29
1588750906128,91.15,78.98,62.67,169.0
1588750906148,91.08,78.88,62.5,168.27
1588750906168,90.86,78.64,62.33,167.62
1588750906188,90.71,78.44,62.27,166.87
1588750906208,90.6,78.26,62.24,166.31
1588750906228,90.53,78.1,62.15,165.82
1588750906248,90.42,78.01,62.16,165.62
1588750906268,90.37,78.07,62.19,165.77
1588750906288,90.38,78.19,62.28,166.1
1588750906308,90.41,78.32,62.37,166.39
1588750906328,90.51,78.39,62.47,166.62
1588750906348,90.64,78.48,62.58,166.9
1588750906368,90.89,78.65,62.8,167.52
1588750906388,91.05,78.77,63.0,168.22
1588750906408,91.1,78.96,63.16,168.66
1588750906428,91.12,79.05,63.26,168.71
1588750906448,91.04,79.14,63.31,168.71
1588750906468,91.05,79.2,63.29,168.65
1588750906488,91.07,79.19,63.34,168.46
1588750906508,91.09,79.09,63.43,168.18
1588750906531,91.17,79.11,63.44,168.07
1588750906551,91.43,79.17,63.52,168.45
1588750906571,91.68,79.28,63.67,169.0
1588750906591,92.01,79.46,63.83,169.78
1588750906611,92.37,79.58,64.04,170.61
1588750906631,92.76,79.72,64.27,171.48
1588750906651,93.09,79.82,64.41,172.2
1588750906671,93.38,79.76,64.49,172.57
1588750906691,93.55,79.6,64.49,172.87
1588750906711,93.47,79.47,64.31,172.58
1588750906731,93.22,79.29,64.04,171.94
1588750906751,92.95,79.16,63.78,171.04
1588750906771,92.49,79.0,63.56,169.99
1588750906791,92.11,78.74,63.38,169.01
1588750906811,91.8,78.62,63.24,168.37
1588750906831,91.57,78.5,63.08,167.88
1588750906851,91.48,78.44,63.0,167.89
1588750906871,91.35,78.37,62.85,167.76
1588750906891,91.29,78.38,62.65,167.3
1588750906911,91.14,78.3,62.45,166.95
1588750906931,91.14,78.23,62.13,166.54
1588750906951,91.12,78.26,61.95,166.16
1588750906971,91.14,78.24,61.77,165.82
1588750906991,91.27,78.29,61.61,165.79
1588750907011,91.42,78.34,61.55,166.05
1588750907031,91.62,78.43,61.43,166.52
1588750907051,91.76,78.4,61.39,167.05
1588750907071,91.81,78.46,61.37,167.3
1588750907091,91.97,78.49,61.41,167.42
1588750907111,92.19,78.5,61.5,167.65
1588750907131,92.47,78.66,61.53,167.95
1588750907151,92.71,78.77,61.58,168.1
1588750907171,92.88,78.86,61.61,168.23
1588750907191,93.04,78.86,61.63,168.31
1588750907211,93.04,78.82,61.69,168.39
1588750907231,92.97,78.75,61.77,168.53
1588750907251,92.93,78.71,61.91,168.77
1588750907271,92.82,78.67,62.16,169.21
1588750907291,92.82,78.7,62.41,169.82
1588750907311,92.72,78.66,62.54,170.25
1588750907331,92.53,78.65,62.49,170.19
1588750907351,92.42,78.54,62.4,169.63
1588750907371,92.23,78.48,62.27,169.03
1588750907391,91.97,78.42,62.26,168.72
1588750907411,91.78,78.35,62.2,168.54
1588750907431,91.72,78.35,62.06,168.27
1588750907451,91.62,78.35,62.04,167.97
1588750907471,91.67,78.48,62.1,167.94
1588750907491,91.71,78.49,62.15,168.05
1588750907511,91.76,78.49,62.18,168.25
1588750907531,91.81,78.47,62.3,168.61
1588750907551,91.95,78.41,62.43,169.03
1588750907571,91.97,78.39,62.5,169.38
1588750907591,91.9,78.38,62.53,169.64
1588750907611,91.87,78.31,62.5,169.48
1588750907631,91.75,78.18,62.49,168.95
1588750907651,91.63,78.03,62.4,168.54
1588750907671,91.58,77.83,62.27,168.16
1588750907691,91.5,77.67,62.1,167.8
1588750907715,91.49,77.62,62.03,167.46
1588750907735,91.58,77.63,61.98,167.21
1588750907755,91.56,77.73,61.89,167.28
1588750907776,91.52,77.74,61.8,167.46
1588750907796,91.5,77.78,61.76,167.76
1588750907817,91.5,77.79,61.73,167.71
1588750907837,91.41,77.81,61.81,167.29
1588750907857,91.4,77.78,61.8,167.12
1588750907877,91.36,77.72,61.81,166.75
1588750907897,91.35,77.55,61.76,166.24
1588750907917,91.44,77.56,61.79,166.06
1588750907937,91.57,77.65,61.81,166.14
1588750907957,91.68,77.81,61.9,166.47
1588750907977,91.82,78.01,62.0,166.92
1588750907997,92.0,78.27,62.12,167.68
1588750908017,92.08,78.35,62.25,168.03
1588750908037,92.04,78.37,62.29,168.29
1588750908057,92.01,78.34,62.27,168.43
1588750908077,92.09,78.38,62.26,168.62
1588750908097,92.22,78.46,62.28,168.75
1588750908117,92.38,78.59,62.35,168.89
1588750908137,92.45,78.76,62.48,169.05
1588750908157,92.47,78.9,62.59,169.13
1588750908177,92.39,79.01,62.67,169.09
1588750908197,92.14,78.98,62.71,168.88
1588750908217,91.72,78.83,62.62,168.32
1588750908237,91.39,78.65,62.38,167.9
1588750908257,91.24,78.52,62.15,167.27
1588750908277,91.2,78.41,61.99,166.79
1588750908297,91.12,78.21,61.92,166.32
1588750908317,91.08,77.88,61.67,165.57
1588750908337,91.0,77.66,61.54,165.07
1588750908357,90.95,77.41,61.38,164.45
1588750908377,90.91,77.18,61.32,164.25
1588750908397,90.93,76.97,61.43,164.33
1588750908417,90.99,76.9,61.59,164.72
1588750908437,91.15,76.88,61.72,165.33
1588750908457,91.45,77.01,61.94,166.38
1588750908477,91.58,77.06,62.0,166.63
1588750908497,91.91,77.21,62.07,166.9
1588750908517,92.05,77.22,62.06,167.06
1588750908537,92.16,77.28,62.05,167.09
1588750908557,92.19,77.19,61.99,166.82
1588750908577,92.1,77.16,62.02,166.7
1588750908597,91.98,77.19,62.07,166.74
1588750908617,91.89,77.37,62.17,167.03
1588750908637,91.85,77.45,62.31,167.48
1588750908657,91.81,77.7,62.48,168.23
1588750908680,91.89,77.77,62.61,168.66
1588750908700,91.9,77.95,62.65,169.14
1588750908720,91.96,77.94,62.71,169.26
1588750908740,91.98,77.92,62.71,169.26
1588750908760,92.05,77.89,62.73,169.21
1588750908780,92.15,77.83,62.79,168.89
1588750908800,92.1,77.71,62.75,168.44
1588750908820,92.14,77.69,62.73,168.08
1588750908840,92.19,77.74,62.79,167.84
1588750908860,92.35,77.9,62.95,167.94
1588750908880,92.44,78.14,63.1,168.04
1588750908900,92.65,78.43,63.32,168.32
1588750908920,92.75,78.63,63.42,168.42
1588750908940,92.84,78.84,63.45,168.58
1588750908960,92.79,78.89,63.39,168.39
1588750908981,92.69,78.96,63.14,167.88
1588750909001,92.53,78.82,62.91,167.4
1588750909021,92.3,78.57,62.49,166.81
1588750909041,92.16,78.3,62.04,166.21
1588750909061,92.04,78.03,61.78,165.63
1588750909081,92.03,77.77,61.55,165.3
1588750909101,92.04,77.62,61.54,165.3
1588750909121,92.16,77.51,61.61,165.51
1588750909141,92.22,77.46,61.59,165.99
1588750909161,92.29,77.39,61.66,166.2
1588750909182,92.26,77.38,61.59,166.17
1588750909202,92.14,77.36,61.53,165.96
1588750909225,92.02,77.34,61.47,165.89
1588750909245,91.87,77.37,61.21,165.52
1588750909265,91.77,77.36,61.09,165.21
1588750909285,91.81,77.52,60.95,165.13
1588750909305,91.79,77.72,60.84,165.15
1588750909325,91.85,77.87,60.84,165.34
1588750909345,91.91,78.1,60.81,165.81
1588750909365,91.97,78.16,60.86,166.05
1588750909385,92.01,78.18,60.95,166.3
1588750909405,91.95,78.13,61.06,166.31
1588750909426,91.86,77.98,61.03,166.19
1588750909446,91.61,77.75,61.11,165.93
1588750909466,91.47,77.59,61.06,165.69
1588750909486,91.38,77.49,61.09,165.49
1588750909506,91.31,77.42,61.09,165.28
1588750909527,91.41,77.45,60.96,165.05
1588750909547,91.46,77.49,61.0,164.92
1588750909567,91.53,77.63,61.0,164.78
1588750909587,91.54,77.65,61.09,164.73
1588750909607,91.49,77.71,61.12,164.83
1588750909627,91.48,77.75,61.14,164.8
1588750909647,91.49,77.85,61.21,164.58
1588750909667,91.37,77.89,61.15,164.4
1588750909687,91.31,77.9,61.04,164.09
1588750909707,91.31,77.92,60.95,163.65
1588750909727,91.27,77.96,60.96,163.52
1588750909747,91.44,78.11,61.16,164.04
1588750909767,91.58,78.2,61.27,164.53
1588750909787,91.64,78.17,61.34,165.05
1588750909807,91.61,78.07,61.37,165.48
1588750909827,91.57,77.78,61.25,165.44
1588750909847,91.37,77.32,61.04,164.81
1588750909867,91.33,77.13,60.9,164.58
1588750909887,91.26,76.75,60.58,164.09
1588750909907,91.31,76.53,60.31,163.54
1588750909927,91.35,76.35,60.05,163.08
1588750909947,91.37,76.32,59.77,162.72
1588750909967,91.47,76.33,59.69,162.75
1588750909987,91.65,76.62,59.68,163.26
1588750910007,91.71,76.91,59.78,163.92
1588750910027,91.68,77.21,59.92,164.45
1588750910047,91.52,77.62,60.1,165.08
1588750910067,91.49,77.81,60.26,165.29
1588750910087,91.42,78.06,60.46,165.58
1588750910107,91.42,78.28,60.65,165.78
1588750910127,91.57,78.45,60.82,166.0
1588750910147,91.71,78.65,61.06,166.33
1588750910167,91.95,78.75,61.27,166.53
1588750910187,92.01,78.68,61.44,166.62
1588750910207,91.97,78.48,61.56,166.59
1588750910227,91.84,78.35,61.57,166.4
1588750910247,91.68,78.15,61.4,165.98
1588750910267,91.58,78.01,61.23,165.6
1588750910287,91.37,77.67,60.86,165.01
1588750910307,91.13,77.41,60.58,164.4
1588750910327,90.95,77.19,60.35,163.74
1588750910347,90.78,77.14,60.24,163.15
1588750910367,90.66,77.17,60.23,162.88
1588750910387,90.49,77.23,60.28,162.31
1588750910407,90.46,77.38,60.34,162.1
1588750910427,90.41,77.46,60.43,162.2
1588750910447,90.45,77.68,60.68,162.72
1588750910467,90.38,77.78,60.82,163.15
1588750910487,90.43,77.94,60.99,163.78
1588750910507,90.49,77.91,61.07,164.29
1588750910527,90.59,77.94,61.15,164.83
1588750910547,90.73,77.82,61.14,165.13
1588750910567,90.83,77.74,61.08,165.3
1588750910587,90.89,77.62,61.0,165.32
1588750910607,90.94,77.38,60.84,165.08
1588750910627,90.99,77.3,60.77,164.97
1588750910647,91.07,77.23,60.7,164.98
1588750910667,91.13,77.19,60.63,165.07
1588750910687,91.1,77.35,60.57,165.3
1588750910707,91.1,77.53,60.55,165.49
1588750910727,90.95,77.68,60.54,165.73
1588750910747,90.86,77.88,60.53,165.92
1588750910767,90.72,77.99,60.58,166.1
1588750910787,90.74,77.98,60.61,166.18
1588750910807,90.84,77.99,60.75,166.14
1588750910827,90.99,77.99,60.81,166.0
1588750910847,91.31,78.0,60.92,165.97
1588750910867,91.6,77.98,61.02,166.1
1588750910887,91.84,78.0,61.17,166.13
1588750910907,92.07,77.99,61.28,166.21
1588750910927,92.17,77.95,61.45,166.27
1588750910947,92.35,77.99,61.7,166.5
1588750910967,92.48,77.94,61.76,166.79
1588750910987,92.5,77.91,61.74,166.67
1588750911007,92.39,77.83,61.62,166.22
1588750911027,92.29,77.78,61.5,165.94
1588750911047,92.12,77.73,61.3,165.54
1588750911067,91.93,77.67,61.18,165.24
1588750911087,91.83,77.62,61.15,164.9
1588750911107,91.74,77.68,61.2,164.81
1588750911127,91.78,77.77,61.29,165.01
1588750911147,91.74,77.96,61.35,165.34
1588750911167,91.76,78.09,61.46,165.63
1588750911187,91.6,78.15,61.44,165.81
1588750911207,91.5,78.0,61.32,165.42
1588750911227,91.43,77.88,61.21,165.23
1588750911247,91.13,77.57,61.11,164.72
1588750911267,91.01,77.41,60.98,164.45
1588750911287,90.8,77.16,60.97,164.12
1588750911307,90.71,77.08,61.04,164.02
1588750911327,90.73,77.09,61.04,164.39
1588750911347,90.72,77.06,60.91,165.05
1588750911367,90.76,77.03,60.7,165.35
1588750911387,90.73,76.91,60.1,165.24
1588750911407,90.72,76.69,59.65,164.47
1588750911427,90.64,76.48,59.29,163.56
1588750911447,90.56,76.19,58.88,161.93
1588750911467,90.57,76.15,58.82,161.41
1588750911487,90.76,76.16,59.04,161.78
1588750911507,90.95,76.34,59.33,162.75
1588750911527,91.11,76.44,59.61,163.68
1588750911547,91.38,76.74,60.1,165.17
1588750911567,91.6,76.96,60.62,166.7
1588750911587,91.74,77.16,61.0,167.68
1588750911607,91.77,77.36,61.4,168.45
1588750911627,91.73,77.35,61.69,168.82
1588750911647,91.74,77.43,62.09,169.1
1588750911667,91.69,77.46,62.27,169.08
1588750911687,91.84,77.67,62.53,169.3
1588750911707,91.99,77.95,62.64,169.45
1588750911727,92.05,78.09,62.64,169.3
1588750911747,92.09,78.25,62.58,168.8
1588750911767,91.96,78.32,62.49,168.39
1588750911787,91.77,78.22,62.13,167.49
1588750911807,91.62,78.04,61.9,166.75
1588750911827,91.56,77.93,61.75,166.32
1588750911847,91.62,77.85,61.6,166.02
1588750911867,91.67,77.8,61.52,166.22
1588750911887,91.78,77.88,61.49,166.4
1588750911907,91.94,77.95,61.53,166.55
1588750911927,91.97,77.98,61.54,166.82
1588750911947,91.9,77.94,61.54,166.72
1588750911967,91.87,77.93,61.55,166.54
1588750911987,91.82,77.75,61.38,166.19
1588750912007,91.73,77.63,61.32,165.78
1588750912027,91.59,77.47,61.23,165.16
1588750912047,91.49,77.26,61.18,164.72
1588750912067,91.42,77.22,61.19,164.67
1588750912087,91.32,77.2,61.16,164.8
1588750912107,91.28,77.24,61.15,165.0
1588750912127,91.25,77.34,61.08,165.39
1588750912147,91.16,77.55,61.17,165.98
1588750912167,91.21,77.72,61.37,166.53
1588750912187,91.29,77.93,61.62,167.03
1588750912207,91.4,78.13,61.8,167.46
1588750912227,91.55,78.42,62.08,167.89
1588750912247,91.8,78.74,62.31,168.38
1588750912267,92.06,79.08,62.57,168.75
1588750912287,92.3,79.21,62.71,168.97
1588750912307,92.47,79.27,62.86,169.18
1588750912327,92.57,79.28,62.93,169.15
1588750912347,92.53,79.09,63.02,168.99
1588750912367,92.37,78.8,63.11,168.62
1588750912387,92.25,78.55,63.1,168.19
1588750912407,92.06,78.38,63.1,167.83
1588750912427,92.03,78.22,63.02,167.72
1588750912447,91.91,78.07,62.9,167.45
1588750912467,91.91,77.92,62.74,167.38
1588750912487,91.8,77.69,62.55,166.84
1588750912507,91.73,77.59,62.29,166.13
1588750912527,91.62,77.55,62.12,165.85
1588750912547,91.57,77.49,61.84,165.42
1588750912567,91.56,77.49,61.65,165.08
1588750912587,91.6,77.49,61.5,165.0
1588750912607,91.77,77.48,61.33,164.96
1588750912627,91.88,77.44,61.2,165.23
1588750912647,92.04,77.45,61.06,165.54
1588750912667,92.24,77.51,61.03,166.14
1588750912687,92.41,77.55,60.95,166.49
1588750912707,92.36,77.47,60.85,166.31
1588750912727,92.22,77.51,60.77,166.21
1588750912747,91.87,77.37,60.59,165.67
1588750912767,91.58,77.27,60.42,165.09
1588750912787,91.35,77.21,60.32,164.67
1588750912807,91.27,77.26,60.25,164.5
1588750912827,91.12,77.37,60.14,164.46
1588750912847,91.03,77.49,60.12,164.54
1588750912867,91.03,77.56,60.17,164.87
1588750912887,91.07,77.59,60.3,165.26
1588750912907,91.16,77.54,60.5,165.63
1588750912927,91.28,77.53,60.71,165.93
1588750912947,91.41,77.51,61.03,166.31
1588750912967,91.7,77.57,61.46,166.86
1588750912987,91.94,77.79,61.81,167.31
1588750913007,92.08,78.01,62.09,167.66
1588750913027,92.2,78.22,62.39,167.9
1588750913047,92.18,78.5,62.74,168.23
1588750913067,92.22,78.86,63.04,168.55
1588750913087,92.18,79.14,63.26,168.91
1588750913107,92.21,79.35,63.35,169.16
1588750913127,92.18,79.38,63.36,169.23
1588750913147,92.13,79.32,63.22,169.19
1588750913167,92.0,79.28,63.1,169.09
1588750913187,91.8,79.19,62.85,169.03
1588750913207,91.42,78.91,62.54,168.46
1588750913228,91.15,78.79,62.29,167.86
