ts,pwrA,rpwrA,curA,apwrA,screA
1588750273225,1923.8539,7.0778,8.2806,1924.2997,1.376
1588750273245,1923.887,9.4391,8.2808,1924.3492,1.376
1588750273265,1923.887,7.0781,8.2809,1924.3988,1.376
1588750273285,1923.8539,9.4395,8.281,1924.4318,1.376
1588750273305,1923.8209,9.4377,8.281,1924.4484,1.378
1588750273325,1923.8539,7.0797,8.281,1924.4648,1.378
1588750273345,1923.9695,9.4397,8.281,1924.4813,1.378
1588750273365,1924.0686,4.7191,8.2811,1924.5309,1.378
1588750273385,1924.1016,7.0802,8.2813,1924.5969,1.378
1588750273405,1924.2007,4.7193,8.2814,1924.6465,1.378
1588750273425,1924.1676,7.0805,8.2815,1924.6794,1.378
1588750273445,1924.052,9.4407,8.2815,1924.6794,1.379
1588750273465,1923.953,7.0805,8.2814,1924.663,1.379
1588750273485,1923.8374,9.4404,8.2813,1924.6134,1.379
1588750273505,1923.7053,7.0801,8.2812,1924.5474,1.379
1588750273525,1923.5568,9.4396,8.281,1924.4648,1.378
1588750273545,1923.3751,9.4391,8.2807,1924.3657,1.378
1588750273565,1923.1604,9.4385,8.2804,1924.2336,1.378
1588750273585,1922.9788,7.077,8.2801,1924.0851,1.378
1588750273605,1922.8137,9.437,8.2797,1923.9365,1.378
1588750273625,1922.6486,9.4363,8.2794,1923.7714,1.378
1588750273645,1922.5,7.0753,8.279,1923.6228,1.378
1588750273665,1922.434,9.4348,8.2787,1923.4741,1.378
1588750273685,1922.434,7.0757,8.2784,1923.3751,1.376
1588750273705,1922.4504,7.0754,8.2783,1923.2925,1.376
1588750273725,1922.4835,7.0753,8.2783,1923.243,1.376
1588750273745,1922.533,7.0752,8.2783,1923.2264,1.381
1588750273765,1922.5496,9.4335,8.2784,1923.2264,1.381
1588750273785,1922.6156,9.4335,8.2784,1923.21,1.381
1588750273805,1922.5825,9.4335,8.2785,1923.21,1.378
1588750273825,1922.5,7.0751,8.2785,1923.1935,1.378
1588750273845,1922.434,7.0749,8.2784,1923.1604,1.378
1588750273865,1922.4175,7.0748,8.2783,1923.1274,1.378
1588750273885,1922.4504,9.4348,8.2783,1923.0944,1.379
1588750273905,1922.4835,9.4329,8.2782,1923.0944,1.379
1588750273925,1922.434,9.4311,8.2782,1923.0944,1.379
1588750273945,1922.3679,7.0746,8.2781,1923.0779,1.377
1588750273965,1922.3348,7.0745,8.278,1923.0448,1.377
1588750273985,1922.3348,7.0745,8.278,1923.0283,1.377
1588750274005,1922.3348,7.0744,8.2779,1923.0118,1.377
1588750274025,1922.3513,9.4325,8.2779,1923.0118,1.376
1588750274045,1922.3679,4.7163,8.278,1923.0118,1.376
1588750274065,1922.3184,7.0744,8.2781,1923.0118,1.376
1588750274085,1922.2688,7.0743,8.2781,1922.9954,1.379
1588750274105,1922.2853,7.0743,8.278,1922.9788,1.379
1588750274125,1922.3019,7.0728,8.278,1922.9458,1.379
1588750274145,1922.3184,9.4321,8.278,1922.9458,1.376
1588750274165,1922.3184,9.4321,8.278,1922.9293,1.376
1588750274185,1922.3844,7.0727,8.278,1922.9458,1.376
1588750274205,1922.434,9.4323,8.2781,1922.9623,1.38
1588750274225,1922.4175,9.4324,8.2781,1922.9788,1.38
1588750274245,1922.3844,9.4324,8.2781,1922.9954,1.38
1588750274265,1922.3679,9.4324,8.278,1922.9954,1.38
1588750274285,1922.3348,7.0729,8.278,1922.9954,1.38
1588750274305,1922.2358,9.4323,8.2779,1922.9788,1.38
1588750274325,1922.1038,7.0727,8.2778,1922.9293,1.378
1588750274345,1921.9882,7.0725,8.2777,1922.8633,1.378
1588750274365,1921.8726,9.4314,8.2776,1922.7806,1.378
1588750274385,1921.7074,7.0732,8.2774,1922.6981,1.378
1588750274405,1921.5588,7.0714,8.2772,1922.5825,1.38
1588750274425,1921.3937,7.0724,8.2769,1922.4669,1.38
1588750274445,1921.2616,7.0705,8.2766,1922.3348,1.38
1588750274465,1921.1626,7.0714,8.2763,1922.2028,1.379
1588750274485,1920.8654,9.4277,8.276,1922.0376,1.379
1588750274505,1920.5186,9.4249,8.2756,1921.823,1.379
1588750274525,1920.1388,9.4255,8.2751,1921.5753,1.379
1588750274545,1919.7426,7.0667,8.2746,1921.2947,1.379
1588750274565,1919.3628,9.4226,8.2739,1920.981,1.379
1588750274585,1918.9995,7.0644,8.2733,1920.6506,1.376
1588750274605,1918.6858,9.4194,8.2725,1920.3204,1.376
1588750274625,1918.4216,7.0634,8.2719,1920.0067,1.376
1588750274645,1918.174,9.4145,8.2712,1919.7096,1.38
1588750274665,1917.9594,7.0613,8.2706,1919.4288,1.38
1588750274685,1917.8107,7.059,8.2701,1919.1812,1.38
1588750274705,1917.6952,7.0581,8.2697,1918.9666,1.377
1588750274725,1917.6456,9.4118,8.2693,1918.7849,1.377
1588750274745,1917.6125,9.4111,8.269,1918.6362,1.377
1588750274765,1917.6125,7.0565,8.2689,1918.5372,1.382
1588750274785,1917.5961,9.4102,8.2687,1918.4547,1.382
1588750274805,1917.6786,9.41,8.2686,1918.4052,1.379
1588750274825,1917.8602,9.4099,8.2686,1918.4216,1.379
1588750274845,1918.0583,7.0563,8.2687,1918.4712,1.379
1588750274865,1918.306,7.0567,8.2689,1918.5702,1.379
1588750274885,1918.7189,7.0586,8.2692,1918.7189,1.377
1588750274905,1919.0491,7.0579,8.2696,1918.917,1.377
1588750274925,1919.3959,4.7068,8.2701,1919.1647,1.377
1588750274945,1919.693,9.4149,8.2707,1919.4288,1.38
1588750274965,1920.0232,11.7703,8.2713,1919.7096,1.38
1588750274985,1920.3369,7.0619,8.2719,1920.0067,1.38
1588750275005,1920.6012,9.4191,8.2725,1920.2875,1.379
1588750275025,1920.8489,7.064,8.2731,1920.5681,1.379
1588750275045,1921.1295,9.42,8.2737,1920.8489,1.379
1588750275065,1921.4103,9.4232,8.2743,1921.1295,1.381
1588750275085,1921.5918,7.0671,8.2749,1921.4103,1.381
1588750275105,1921.6744,7.0693,8.2754,1921.6414,1.381
1588750275125,1921.6909,9.4266,8.2758,1921.823,1.379
1588750275145,1921.7074,9.4255,8.2761,1921.9551,1.379
1588750275165,1921.6909,9.4278,8.2763,1922.0542,1.379
1588750275185,1921.6578,7.0698,8.2764,1922.1367,1.375
1588750275205,1921.6414,7.0713,8.2764,1922.1698,1.375
1588750275225,1921.6414,7.0714,8.2764,1922.2028,1.375
1588750275245,1921.6414,9.4268,8.2764,1922.2358,1.375
1588750275265,1921.6578,9.4269,8.2764,1922.2523,1.378
1588750275285,1921.7239,7.0717,8.2765,1922.2688,1.378
1588750275305,1921.9221,4.7136,8.2766,1922.3184,1.378
1588750275325,1922.0872,11.7891,8.2767,1922.4009,1.379
1588750275345,1922.2523,11.7874,8.277,1922.5,1.379
1588750275365,1922.3679,9.4287,8.2773,1922.6156,1.379
1588750275385,1922.4175,9.431,8.2775,1922.7146,1.381
1588750275405,1922.4835,9.4315,8.2777,1922.8137,1.381
1588750275425,1922.4669,9.43,8.2778,1922.8798,1.377
1588750275445,1922.434,9.4321,8.2779,1922.9293,1.377
1588750275465,1922.4009,9.4323,8.2779,1922.9623,1.377
1588750275485,1922.4175,7.0729,8.278,1922.9788,1.379
1588750275505,1922.4835,9.4325,8.278,1923.0118,1.379
1588750275525,1922.599,9.4327,8.2781,1923.0448,1.379
1588750275545,1922.6981,7.0748,8.2783,1923.1274,1.38
1588750275565,1922.7146,7.075,8.2785,1923.1935,1.38
1588750275585,1922.6981,7.0738,8.2786,1923.2264,1.377
1588750275605,1922.6321,9.4337,8.2787,1923.2595,1.377
1588750275625,1922.6156,7.0739,8.2787,1923.2595,1.377
1588750275645,1922.6486,7.0753,8.2787,1923.276,1.383
1588750275665,1922.7311,7.0754,8.2787,1923.276,1.383
1588750275685,1922.7311,7.0754,8.2788,1923.2925,1.383
1588750275705,1922.6486,9.4339,8.2788,1923.2925,1.383
1588750275725,1922.7477,7.0741,8.2788,1923.3091,1.383
1588750275748,1922.6981,7.0755,8.2788,1923.3091,1.379
1588750275768,1922.6156,7.0754,8.2787,1923.2925,1.379
1588750275788,1922.5496,7.0754,8.2787,1923.276,1.379
1588750275808,1922.3679,9.4336,8.2786,1923.2264,1.379
1588750275828,1922.3019,7.0736,8.2784,1923.1604,1.378
1588750275848,1922.2358,7.0747,8.2782,1923.0944,1.378
1588750275868,1922.2358,9.4345,8.2781,1923.0283,1.378
1588750275888,1922.2192,9.4324,8.278,1922.9954,1.376
1588750275908,1922.1698,7.0742,8.2779,1922.9458,1.376
1588750275928,1922.0211,9.4319,8.2778,1922.8962,1.376
1588750275948,1921.8065,7.0723,8.2776,1922.7972,1.376
1588750275968,1921.5588,7.0732,8.2773,1922.6816,1.376
1588750275988,1921.2781,7.0726,8.277,1922.5165,1.376
1588750276008,1920.9974,7.0719,8.2765,1922.3184,1.378
1588750276028,1920.7498,7.0711,8.2761,1922.1038,1.378
1588750276048,1920.5352,7.0703,8.2756,1921.9055,1.378
1588750276068,1920.304,9.426,8.2751,1921.6909,1.378
1588750276088,1920.1058,9.425,8.2747,1921.4597,1.378
1588750276108,1919.9407,9.424,8.2742,1921.2616,1.378
1588750276128,1919.759,9.423,8.2738,1921.0635,1.379
1588750276148,1919.693,7.0666,8.2734,1920.8818,1.379
1588750276168,1919.5609,7.0659,8.273,1920.7167,1.379
1588750276188,1919.4453,7.0654,8.2727,1920.5516,1.378
1588750276208,1919.3132,7.0648,8.2725,1920.4196,1.378
1588750276228,1919.1812,9.4191,8.2722,1920.2709,1.378
1588750276248,1919.0822,7.0638,8.2719,1920.1388,1.377
1588750276268,1919.0326,7.0634,8.2716,1920.0232,1.377
1588750276293,1918.9995,7.063,8.2714,1919.9242,1.377
1588750276313,1919.1316,9.4169,8.2711,1919.8251,1.38
1588750276333,1919.1647,7.0626,8.271,1919.8086,1.38
1588750276353,1919.2307,9.4186,8.271,1919.7921,1.38
1588750276373,1919.2637,7.0612,8.271,1919.8086,1.378
1588750276393,1919.2472,7.0626,8.271,1919.8086,1.378
1588750276413,1919.1976,9.4187,8.2711,1919.8086,1.378
1588750276433,1919.1482,9.4167,8.271,1919.8086,1.377
1588750276453,1919.1151,9.4167,8.271,1919.7921,1.377
1588750276473,1919.0326,9.4166,8.271,1919.759,1.377
1588750276493,1918.8839,7.0622,8.2709,1919.7096,1.38
1588750276513,1918.7518,9.4159,8.2707,1919.627,1.38
1588750276533,1918.6858,7.0617,8.2705,1919.5444,1.38
1588750276553,1918.7024,7.0614,8.2704,1919.4784,1.38
1588750276573,1918.8839,9.417,8.2704,1919.4619,1.377
1588750276593,1919.1482,9.4153,8.2705,1919.5114,1.377
1588750276613,1919.4949,9.4159,8.2708,1919.627,1.377
1588750276633,1919.7426,9.4166,8.2711,1919.7756,1.379
1588750276653,1919.9572,7.0631,8.2715,1919.9572,1.379
1588750276673,1920.0728,11.7752,8.2719,1920.1388,1.379
1588750276693,1920.1884,9.4191,8.2722,1920.2875,1.379
1588750276713,1920.2544,7.0649,8.2724,1920.436,1.378
1588750276733,1920.3535,9.4205,8.2727,1920.5681,1.378
1588750276753,1920.4525,7.0658,8.2729,1920.6837,1.378
1588750276773,1920.5516,9.4234,8.2731,1920.7993,1.378
1588750276793,1920.6342,9.4222,8.2734,1920.9149,1.378
1588750276813,1920.7333,7.0656,8.2736,1921.0139,1.378
1588750276833,1920.7993,9.425,8.2738,1921.113,1.378
1588750276853,1920.8323,7.0677,8.274,1921.212,1.38
1588750276873,1920.8818,9.424,8.2741,1921.2781,1.38
1588750276893,1920.9314,9.4244,8.2743,1921.3607,1.38
1588750276913,1921.047,7.0686,8.2744,1921.4432,1.38
1588750276933,1921.2451,7.0703,8.2746,1921.5258,1.379
1588750276953,1921.3937,7.0693,8.2748,1921.6249,1.379
1588750276973,1921.5424,9.4281,8.275,1921.7405,1.379
1588750276993,1921.6909,7.0702,8.2753,1921.8726,1.38
1588750277013,1921.8726,9.4276,8.2756,1922.0046,1.38
1588750277033,1922.0376,7.0712,8.276,1922.1532,1.38
1588750277053,1922.1698,9.429,8.2764,1922.3184,1.38
1588750277073,1922.3184,9.4316,8.2768,1922.4669,1.379
1588750277093,1922.434,9.4323,8.2772,1922.6156,1.379
1588750277113,1922.5,7.0734,8.2776,1922.7477,1.378
1588750277133,1922.5496,9.4317,8.2778,1922.8467,1.378
1588750277153,1922.599,7.0742,8.2781,1922.9458,1.378
1588750277173,1922.6816,7.0745,8.2782,1923.0448,1.378
1588750277193,1922.8137,9.4349,8.2784,1923.1274,1.377
1588750277213,1922.8137,7.0751,8.2786,1923.1935,1.377
1588750277233,1922.8137,7.0753,8.2787,1923.243,1.383
1588750277253,1922.7642,9.4357,8.2788,1923.276,1.383
1588750277273,1922.7477,9.4339,8.2788,1923.2925,1.383
1588750277293,1922.0542,9.4357,8.2788,1923.276,1.381
1588750277313,1922.7806,9.434,8.2788,1923.3256,1.381
1588750277333,1922.8137,7.077,8.2788,1923.342,1.381
1588750277353,1922.7806,7.0757,8.2789,1923.3751,1.378
1588750277373,1922.6486,7.0771,8.2789,1923.3585,1.378
1588750277393,1922.4175,7.0755,8.2788,1923.3091,1.378
1588750277413,1922.1038,9.4353,8.2786,1923.1935,1.377
1588750277433,1921.7239,9.4326,8.2782,1923.0283,1.377
1588750277453,1921.2616,7.0736,8.2777,1922.7806,1.377
1588750277473,1920.9644,7.0739,8.2771,1922.5,1.377
1588750277493,1920.6506,7.0728,8.2764,1922.2028,1.377
1588750277513,1920.4525,9.429,8.2758,1921.9055,1.378
1588750277533,1920.3865,9.4259,8.2752,1921.6578,1.378
1588750277553,1920.3535,7.0687,8.2748,1921.4763,1.378
1588750277573,1920.3204,7.0696,8.2744,1921.3276,1.378
1588750277593,1920.304,11.7819,8.2742,1921.2286,1.378
1588750277613,1920.2544,7.0675,8.274,1921.1295,1.378
1588750277633,1920.2379,9.4248,8.2738,1921.0635,1.379
1588750277653,1920.2048,9.4245,8.2736,1921.0139,1.379
1588750277673,1920.2875,9.4224,8.2735,1920.9644,1.379
1588750277693,1920.3369,7.0681,8.2734,1920.9314,1.38
1588750277713,1920.4196,7.0681,8.2734,1920.9479,1.38
1588750277733,1920.5186,7.0682,8.2734,1920.9644,1.38
1588750277753,1920.6177,9.4246,8.2735,1921.0139,1.381
1588750277773,1920.7333,9.423,8.2736,1921.08,1.381
1588750277793,1920.8489,7.069,8.2739,1921.1791,1.381
1588750277813,1920.9314,9.4257,8.2741,1921.2616,1.381
1588750277833,1920.981,7.0696,8.2744,1921.3441,1.379
1588750277853,1921.0966,7.0699,8.2746,1921.4268,1.379
1588750277873,1921.1956,9.427,8.2749,1921.5258,1.379
1588750277893,1921.3607,9.4275,8.2751,1921.6249,1.379
1588750277913,1921.4763,9.4261,8.2754,1921.7074,1.38
1588750277933,1921.6084,7.0714,8.2757,1921.823,1.38
1588750277953,1921.7239,9.429,8.276,1921.9386,1.383
1588750277973,1921.79,7.0722,8.2762,1922.0376,1.383
1588750277993,1921.9055,9.4301,8.2764,1922.1532,1.383
1588750278013,1922.1038,7.073,8.2767,1922.2688,1.383
1588750278033,1922.3513,7.0736,8.277,1922.4175,1.382
1588750278053,1922.6156,7.0743,8.2774,1922.6156,1.382
1588750278073,1922.8633,7.075,8.2778,1922.8137,1.382
1588750278093,1923.0448,7.0758,8.2783,1923.0283,1.382
1588750278113,1923.243,7.0765,8.2787,1923.2264,1.382
1588750278133,1923.342,7.0771,8.279,1923.3916,1.383
1588750278153,1923.4246,11.7984,8.2792,1923.5402,1.383
1588750278173,1923.4576,9.4375,8.2794,1923.6722,1.383
1588750278193,1923.5237,7.0772,8.2797,1923.7878,1.381
1588750278213,1923.5568,7.079,8.2799,1923.887,1.381
1588750278233,1923.7549,9.441,8.2802,1924.0026,1.381
1588750278253,1923.7878,7.0784,8.2804,1924.1016,1.377
1588750278273,1923.8374,7.0815,8.2806,1924.2007,1.377
1588750278293,1923.1935,7.0789,8.2808,1924.2502,1.377
1588750278313,1923.8705,7.0806,8.2809,1924.3328,1.377
1588750278333,1923.8705,7.0808,8.281,1924.3823,1.377
1588750278353,1923.9034,11.8039,8.281,1924.4153,1.38
1588750278373,1923.953,7.0797,8.2811,1924.4648,1.38
1588750278393,1924.1346,7.0827,8.2813,1924.5309,1.38
1588750278413,1924.2007,7.0816,8.2814,1924.5969,1.377
1588750278433,1924.2172,9.4424,8.2815,1924.6465,1.377
1588750278453,1924.2172,9.4426,8.2816,1924.696,1.377
1588750278473,1924.2007,7.0821,8.2817,1924.729,1.377
1588750278493,1924.1842,7.0808,8.2817,1924.7455,1.378
1588750278513,1924.1511,7.0822,8.2817,1924.7621,1.378
1588750278533,1924.2336,9.4448,8.2816,1924.7621,1.378
1588750278553,1924.2336,7.0809,8.2816,1924.7786,1.377
1588750278573,1924.3492,7.0823,8.2816,1924.795,1.377
1588750278593,1924.564,7.0826,8.2817,1924.8611,1.377
1588750278613,1924.8281,9.4439,8.2819,1924.9767,1.38
1588750278633,1925.0592,9.4447,8.2823,1925.1254,1.38
1588750278653,1925.2408,9.4455,8.2826,1925.2904,1.38
1588750278673,1925.3564,9.4464,8.283,1925.4556,1.38
1588750278693,1925.4225,9.4471,8.2834,1925.6041,1.378
1588750278713,1925.4885,7.0858,8.2837,1925.7362,1.378
1588750278733,1925.5381,4.7232,8.2839,1925.8518,1.378
1588750278753,1925.5712,7.0879,8.2842,1925.9343,1.38
1588750278773,1925.7362,9.4491,8.2844,1926.017,1.38
1588750278793,1925.7693,9.4495,8.2845,1926.0995,1.38
1588750278813,1925.7362,9.448,8.2846,1926.1655,1.376
1588750278833,1925.6372,7.0875,8.2846,1926.1986,1.376
1588750278853,1925.5381,7.0875,8.2846,1926.182,1.379
1588750278873,1925.406,9.4498,8.2844,1926.1655,1.379
1588750278893,1925.3069,9.4495,8.2842,1926.0995,1.379
1588750278913,1925.2079,9.4492,8.284,1926.0334,1.379
1588750278933,1925.1418,9.4489,8.2839,1925.9674,1.379
1588750278953,1925.1748,9.4486,8.2838,1925.9178,1.379
1588750278973,1925.0923,7.0863,8.2837,1925.8518,1.379
1588750278993,1924.9602,7.0846,8.2836,1925.7858,1.379
1588750279013,1924.7786,9.4475,8.2835,1925.6866,1.379
1588750279033,1924.5804,9.4469,8.2832,1925.5712,1.379
1588750279053,1924.3988,9.4463,8.283,1925.439,1.378
1588750279073,1924.1182,7.0827,8.2827,1925.2739,1.378
1588750279093,1923.8044,7.0834,8.2824,1925.0923,1.378
1588750279113,1923.4576,9.4434,8.282,1924.8611,1.38
1588750279133,1923.0944,9.4422,8.2814,1924.5969,1.38
1588750279153,1922.7311,7.0806,8.2808,1924.2997,1.38
1588750279173,1922.4175,9.4374,8.2801,1924.0026,1.379
1588750279193,1922.1038,7.0784,8.2794,1923.7053,1.379
1588750279213,1921.8395,7.0773,8.2788,1923.4081,1.379
1588750279233,1921.6414,7.0749,8.2781,1923.1274,1.379
1588750279253,1921.5753,7.0753,8.2776,1922.8798,1.382
1588750279273,1921.5258,7.0746,8.2771,1922.6816,1.382
1588750279293,1920.8654,9.4319,8.2767,1922.4835,1.378
1588750279313,1921.6578,7.0737,8.2766,1922.4504,1.378
1588750279333,1921.7239,7.0735,8.2765,1922.4009,1.378
1588750279353,1921.8065,7.0735,8.2766,1922.4009,1.378
1588750279373,1921.889,9.4314,8.2766,1922.4175,1.38
1588750279393,1921.9055,7.0723,8.2767,1922.4504,1.38
1588750279413,1921.8065,7.0737,8.2768,1922.4504,1.377
1588750279433,1921.6909,7.0723,8.2767,1922.434,1.377
1588750279453,1921.6744,9.4331,8.2766,1922.4009,1.377
1588750279473,1921.6744,9.4293,8.2765,1922.3513,1.377
1588750279493,1921.6744,7.0732,8.2765,1922.3184,1.378
1588750279513,1921.7074,9.4309,8.2765,1922.3184,1.378
1588750279533,1921.7405,7.0718,8.2765,1922.3184,1.378
1588750279553,1921.7405,9.4309,8.2765,1922.3184,1.382
1588750279573,1921.7074,9.431,8.2766,1922.3184,1.382
1588750279593,1921.6084,7.0718,8.2766,1922.3019,1.382
1588750279613,1921.4928,7.073,8.2765,1922.2688,1.382
1588750279633,1921.3772,7.0715,8.2764,1922.2192,1.381
1588750279653,1921.1956,7.0726,8.2762,1922.1367,1.381
1588750279673,1921.1295,9.4296,8.2759,1922.0376,1.381
1588750279693,1921.047,9.4272,8.2756,1921.9221,1.379
1588750279713,1921.0139,7.0715,8.2754,1921.8395,1.379
1588750279733,1920.9644,7.0698,8.2752,1921.7734,1.379
1588750279753,1920.8489,9.4279,8.275,1921.6909,1.38
1588750279773,1920.7498,9.4256,8.2748,1921.6084,1.38
1588750279793,1920.7167,9.4271,8.2746,1921.5258,1.38
1588750279813,1920.7333,9.4249,8.2745,1921.4763,1.381
1588750279833,1920.8158,9.4266,8.2745,1921.4432,1.381
1588750279853,1920.9479,7.0687,8.2745,1921.4597,1.381
1588750279873,1921.0635,9.4269,8.2747,1921.5093,1.381
1588750279893,1921.1295,7.069,8.2749,1921.5588,1.381
1588750279913,1921.113,7.0692,8.2751,1921.6084,1.381
1588750279933,1921.0966,7.0708,8.2752,1921.6578,1.381
1588750279953,1921.146,7.0695,8.2752,1921.6744,1.381
1588750279973,1921.08,7.0695,8.2752,1921.6744,1.377
1588750279993,1921.08,7.0708,8.2751,1921.6744,1.377
1588750280016,1921.08,9.4277,8.2751,1921.6578,1.377
1588750280036,1921.0966,9.4259,8.2751,1921.6578,1.379
1588750280056,1921.146,7.0695,8.2751,1921.6744,1.379
1588750280076,1921.146,9.4279,8.2751,1921.6909,1.379
1588750280096,1921.0635,9.4261,8.2751,1921.7074,1.379
1588750280116,1921.08,7.0696,8.2751,1921.7074,1.379
1588750280136,1921.0304,7.071,8.275,1921.7074,1.379
1588750280156,1921.0139,7.0695,8.275,1921.6909,1.379
1588750280176,1921.0635,7.0695,8.2749,1921.6744,1.378
1588750280196,1921.1626,9.4279,8.275,1921.7074,1.378
1588750280216,1921.3112,7.0697,8.2751,1921.7405,1.378
1588750280236,1921.3937,9.4285,8.2754,1921.823,1.377
1588750280256,1921.4432,7.0702,8.2756,1921.889,1.377
1588750280276,1921.5093,7.0705,8.2758,1921.9551,1.377
1588750280296,1920.8983,7.0707,8.276,1921.9882,1.379
1588750280316,1921.5918,9.4297,8.2761,1922.0707,1.379
1588750280336,1921.5918,9.428,8.2762,1922.1038,1.379
1588750280356,1921.5918,7.0725,8.2762,1922.1202,1.379
1588750280376,1921.6744,7.0712,8.2762,1922.1532,1.379
1588750280396,1921.7239,9.4304,8.2763,1922.2028,1.38
1588750280416,1921.7405,9.4287,8.2763,1922.2358,1.38
1588750280436,1921.8065,7.0717,8.2764,1922.2853,1.38
1588750280456,1921.823,9.4273,8.2765,1922.3348,1.38
1588750280476,1921.9716,9.4294,8.2765,1922.3844,1.38
1588750280496,1922.3348,7.0724,8.2767,1922.4835,1.38
1588750280516,1922.8467,9.4307,8.2771,1922.665,1.38
1588750280536,1923.4412,9.434,8.2777,1922.9458,1.38
1588750280556,1923.9695,7.0768,8.2785,1923.3256,1.38
1588750280576,1924.2336,7.0782,8.2793,1923.7053,1.38
1588750280596,1924.1016,9.4391,8.2799,1923.986,1.38
1588750280616,1923.7053,7.0785,8.2801,1924.1182,1.38
1588750280636,1923.21,9.4379,8.2801,1924.1182,1.377
1588750280656,1922.6981,9.4372,8.2797,1923.953,1.377
1588750280676,1922.1863,9.4379,8.2792,1923.7218,1.377
1588750280696,1921.6578,9.4345,8.2785,1923.3916,1.379
1588750280716,1921.146,9.4326,8.2776,1923.0283,1.379
1588750280736,1920.7498,7.073,8.2768,1922.6321,1.379
1588750280756,1920.4196,9.4307,8.2759,1922.2523,1.376
1588750280776,1920.2214,7.0703,8.2751,1921.889,1.376
1588750280796,1920.0232,9.4255,8.2744,1921.5588,1.377
1588750280816,1919.9242,7.0681,8.2738,1921.2947,1.377
1588750280836,1919.8911,7.0687,8.2733,1921.08,1.377
1588750280856,1919.8086,11.7777,8.273,1920.8983,1.381
1588750280876,1919.7261,9.4215,8.2727,1920.7498,1.381
1588750280896,1919.6765,7.0656,8.2725,1920.6342,1.381
1588750280916,1919.6765,9.4222,8.2723,1920.5352,1.378
1588750280936,1919.693,9.42,8.2722,1920.4691,1.378
1588750280956,1919.7261,7.0649,8.2722,1920.436,1.378
1588750280976,1919.7096,7.0648,8.2722,1920.4031,1.378
1588750280996,1919.7921,7.0648,8.2722,1920.4031,1.378
1588750281016,1919.9738,7.0649,8.2723,1920.436,1.378
1588750281036,1920.1719,9.4202,8.2725,1920.5021,1.378
1588750281056,1920.3865,9.4226,8.2728,1920.6177,1.381
1588750281076,1920.6672,9.4214,8.2731,1920.7498,1.381
1588750281096,1920.8158,7.0666,8.2734,1920.9149,1.38
1588750281116,1920.9479,9.4247,8.2737,1921.0635,1.38
1588750281136,1921.047,9.4236,8.274,1921.1956,1.38
1588750281156,1921.0966,9.4242,8.2742,1921.3276,1.379
1588750281176,1921.08,9.4247,8.2743,1921.4268,1.379
1588750281196,1921.0635,9.4232,8.2744,1921.4928,1.379
1588750281216,1921.08,9.4271,8.2745,1921.5424,1.382
1588750281236,1921.0304,7.0691,8.2745,1921.5753,1.382
1588750281256,1920.9644,9.4255,8.2745,1921.5918,1.382
1588750281276,1920.8489,7.0691,8.2745,1921.5753,1.378
1588750281296,1920.0563,7.0688,8.2745,1921.4928,1.378
1588750281316,1920.6177,7.0687,8.2745,1921.4763,1.378
1588750281336,1920.6012,9.4246,8.2743,1921.3937,1.378
1588750281356,1920.6012,9.4242,8.2742,1921.3276,1.38
1588750281376,1920.6342,9.424,8.2741,1921.2947,1.38
1588750281396,1920.7498,9.424,8.274,1921.2781,1.378
1588750281416,1920.8323,7.0681,8.2741,1921.3112,1.378
1588750281436,1920.8818,9.4243,8.2742,1921.3441,1.378
1588750281456,1920.9644,9.4245,8.2743,1921.3937,1.378
1588750281476,1921.047,7.0686,8.2745,1921.4432,1.378
1588750281496,1921.2286,9.4252,8.2747,1921.5258,1.382
1588750281516,1921.5093,9.426,8.275,1921.7074,1.382
1588750281536,1921.6744,9.4267,8.2753,1921.8395,1.377
1588750281556,1921.757,9.4271,8.2754,1921.9055,1.377
1588750281576,1921.8561,7.0708,8.2757,1922.0542,1.377
1588750281596,1921.8726,9.4283,8.2759,1922.1698,1.377
1588750281616,1922.0046,7.0718,8.2762,1922.3184,1.377
1588750281636,1922.0872,7.072,8.2763,1922.3679,1.379
1588750281656,1922.2192,7.0726,8.2766,1922.533,1.379
1588750281676,1922.3844,9.4304,8.2767,1922.599,1.379
1588750281696,1922.5825,9.431,8.2769,1922.7146,1.38
1588750281716,1922.7477,7.074,8.2774,1922.9127,1.38
1588750281736,1922.8137,7.0729,8.2776,1922.9788,1.38
1588750281756,1922.8633,7.0747,8.2779,1923.0944,1.382
1588750281776,1922.8467,9.4334,8.2782,1923.1935,1.382
1588750281796,1922.7146,7.0753,8.2785,1923.2595,1.382
1588750281816,1922.665,7.074,8.2786,1923.276,1.376
1588750281836,1922.6486,9.4356,8.2786,1923.276,1.376
1588750281856,1922.599,9.4337,8.2786,1923.2595,1.376
1588750281876,1922.566,9.4337,8.2786,1923.2595,1.376
1588750281896,1922.3348,7.0737,8.2784,1923.1935,1.378
1588750281916,1922.2688,7.0735,8.2783,1923.1439,1.378
1588750281936,1922.0376,7.0744,8.2778,1923.0118,1.378
1588750281956,1921.9386,9.432,8.2775,1922.8962,1.377
1588750281976,1921.8726,7.0736,8.2773,1922.8137,1.377
1588750281996,1921.8395,7.0733,8.277,1922.7311,1.377
1588750282016,1921.9551,7.0731,8.2769,1922.665,1.38
1588750282036,1921.9386,9.4307,8.2768,1922.6486,1.38
1588750282056,1922.0707,9.4307,8.2769,1922.6321,1.38
1588750282076,1922.0872,7.0717,8.2769,1922.6486,1.38
