ts,pwrA,rpwrA,curA,apwrA,screA
1588751080387,11.7067,-6.2344,0.112,26.4349,4.494
1588751080452,11.6571,-6.2244,0.1119,26.4019,4.494
1588751080473,11.426,-7.649,0.1104,26.0386,4.494
1588751080493,11.4425,2.4143,0.1099,25.9396,4.494
1588751080513,11.4755,-12.3255,0.1094,25.824,4.558
1588751080533,11.5085,-8.039,0.109,25.7249,4.558
1588751080553,11.5911,-12.331,0.1089,25.7084,4.589
1588751080573,11.6571,-4.7051,0.109,25.7084,4.589
1588751080593,11.6901,2.1753,0.109,25.7414,4.589
1588751080613,11.7067,-9.9382,0.1091,25.7579,4.846
1588751080633,11.8222,-5.9226,0.1092,25.7745,4.846
1588751080653,12.8129,-3.012,0.1109,26.2203,4.846
1588751080673,14.3155,2.0145,0.1161,27.4751,4.846
1588751080693,15.9666,2.52,0.1245,29.4895,9.109
1588751080713,17.5187,-5.5128,0.1348,31.9332,9.109
1588751080733,18.9717,-6.7516,0.1458,34.5255,9.109
1588751080753,20.3752,3.6723,0.1569,37.1344,8.238
1588751080773,21.6631,-13.514,0.1678,39.7102,8.238
1588751080793,22.7198,-20.6172,0.178,42.1043,6.124
1588751080813,23.9582,-18.2069,0.1911,45.159,6.124
1588751080833,24.6517,12.3143,0.1984,46.8927,6.124
1588751080853,25.0975,9.3531,0.2046,48.3292,5.618
1588751080873,25.2791,7.4078,0.2072,48.9566,5.618
1588751080893,25.6093,-9.928,0.2119,50.0464,5.618
1588751080913,25.89,-8.4825,0.2158,50.9545,5.265
1588751080933,26.1212,24.3846,0.2204,52.0277,5.265
1588751080953,26.3028,-25.1945,0.2226,52.5396,5.123
1588751080973,26.3854,0.9054,0.2235,52.7708,5.123
1588751080993,26.5505,0.9126,0.2253,53.167,5.123
1588751081013,26.6165,-36.8422,0.2272,53.6128,5.008
1588751081033,26.6826,-2.5024,0.2277,53.7284,5.008
1588751081053,26.7321,-4.8317,0.2291,54.0587,5.008
1588751081073,26.7982,0.3326,0.2299,54.2403,4.946
1588751081093,26.7982,7.0442,0.2303,54.3393,4.946
1588751081113,26.8807,10.6949,0.231,54.521,4.923
1588751081133,26.9303,-13.9062,0.2314,54.6035,4.923
1588751081153,26.8972,-2.6122,0.2315,54.6366,4.923
1588751081173,26.7817,35.9978,0.2315,54.62,4.67
1588751081193,26.7156,9.389,0.2312,54.554,4.67
1588751081213,26.7321,9.054,0.2312,54.5375,4.67
1588751081233,26.6826,-10.8241,0.231,54.5045,5.043
1588751081253,26.633,7.5877,0.2308,54.4549,5.043
1588751081273,26.6165,-9.8091,0.2303,54.3393,5.053
1588751081293,26.6496,0.333,0.2301,54.3063,5.053
1588751081313,26.7651,0.3329,0.2301,54.2898,5.053
1588751081333,26.7651,-26.7538,0.2302,54.3228,4.444
1588751081353,26.8477,-7.0476,0.2304,54.3724,4.444
1588751081373,26.8477,-13.015,0.2306,54.4054,4.776
1588751081393,26.8972,-0.267,0.2306,54.4219,4.776
1588751081413,26.9303,-11.7884,0.2307,54.4384,4.772
1588751081433,26.9468,4.6676,0.2307,54.4549,4.772
1588751081453,27.0954,-18.0994,0.231,54.5045,4.772
1588751081473,27.0789,0.6027,0.2314,54.62,4.766
1588751081493,27.0293,-16.3887,0.2319,54.7356,4.766
1588751081513,27.0954,12.6685,0.2324,54.8512,4.766
1588751081533,27.1284,15.1766,0.2331,54.9998,4.766
1588751081553,27.1119,2.0948,0.2336,55.1154,5.085
1588751081573,27.0954,6.8163,0.2338,55.1649,5.085
1588751081593,27.0623,5.8734,0.2337,55.1484,5.004
1588751081613,27.0789,1.2169,0.2337,55.1319,5.004
1588751081633,27.0954,-12.8616,0.2336,55.1154,5.004
1588751081653,27.277,-6.3435,0.2337,55.1649,4.928
1588751081673,27.3761,10.5096,0.2342,55.264,4.928
1588751081693,27.3596,0.5433,0.2347,55.3796,4.911
1588751081713,27.3596,-7.0542,0.235,55.4621,4.911
1588751081733,27.3926,-8.1422,0.2353,55.5282,4.911
1588751081753,27.4751,-0.2044,0.2355,55.5777,4.987
1588751081773,27.4586,3.3394,0.2357,55.6107,4.987
1588751081793,27.3926,12.1072,0.2356,55.5942,4.987
1588751081813,27.31,-20.3475,0.2353,55.5117,4.556
1588751081833,27.244,-11.1435,0.2349,55.4456,4.556
1588751081853,27.0954,14.8869,0.2345,55.3465,4.556
1588751081873,26.9303,-20.9979,0.234,55.231,4.723
1588751081893,26.8972,-9.017,0.2335,55.1154,4.723
1588751081913,26.9303,-7.1337,0.2332,55.0328,4.723
1588751081935,26.9468,-0.5397,0.233,54.9998,4.723
1588751081956,26.9303,27.8423,0.233,54.9833,5.393
1588751081976,26.9798,1.4158,0.2329,54.9833,5.393
1588751081996,26.9633,-14.4548,0.2328,54.9503,4.649
1588751082016,26.8642,12.9439,0.2327,54.9172,4.649
1588751082036,26.7486,-15.776,0.2322,54.8182,4.649
1588751082056,26.6496,-32.6369,0.2317,54.6861,4.701
1588751082076,26.6496,5.0132,0.2312,54.5705,4.701
1588751082096,26.6826,2.6735,0.2309,54.521,4.701
1588751082116,26.6991,-3.4726,0.2309,54.4879,5.029
1588751082136,26.8147,1.4705,0.2309,54.5045,5.029
1588751082157,26.9633,-10.9666,0.2311,54.5705,5.029
1588751082177,27.0128,-3.8169,0.2315,54.6531,5.049
1588751082197,27.0623,6.4923,0.2318,54.7191,5.049
1588751082217,27.2605,-14.0256,0.2323,54.8347,5.049
1588751082237,27.3926,7.0625,0.233,54.9998,5.195
1588751082257,27.3926,5.471,0.2337,55.1649,5.195
1588751082277,27.4916,10.2453,0.2343,55.297,5.195
1588751082297,27.6237,10.8743,0.235,55.4456,5.171
1588751082317,27.5907,-11.9061,0.2355,55.5942,5.171
1588751082337,27.4421,0.0682,0.2358,55.6438,5.171
1588751082357,27.3265,-0.6139,0.2357,55.6107,5.171
1588751082377,27.31,-4.7627,0.2355,55.5447,4.792
1588751082397,27.3265,5.6403,0.2353,55.4952,4.792
1588751082417,27.31,-6.3766,0.2351,55.4456,4.727
1588751082437,27.3926,3.1233,0.2348,55.3961,4.727
1588751082457,27.4751,-4.2054,0.2348,55.3631,4.727
1588751082477,27.5247,2.512,0.2348,55.3796,4.665
1588751082497,27.5412,8.8604,0.2349,55.3796,4.665
1588751082517,27.5907,-12.5948,0.2349,55.3961,4.665
1588751082537,27.5742,-3.3958,0.235,55.4126,4.546
1588751082557,27.5247,20.6846,0.235,55.4126,4.546
1588751082577,27.5247,4.2068,0.2349,55.3796,4.547
1588751082597,27.4751,5.828,0.2348,55.3631,4.547
1588751082617,27.3761,15.4614,0.2345,55.297,4.547
1588751082637,27.2605,-19.5326,0.2341,55.1814,4.457
1588751082657,27.0954,-2.2263,0.2334,55.0328,4.457
1588751082677,26.9798,-6.3092,0.2326,54.8347,4.457
1588751082697,26.9633,-10.6594,0.2319,54.6696,4.457
1588751082717,26.9468,10.569,0.2314,54.554,4.747
1588751082737,26.9137,0.2003,0.2309,54.4384,4.747
1588751082757,26.8477,0.7329,0.2305,54.3393,4.747
1588751082777,26.8972,-5.249,0.2302,54.2733,4.747
1588751082797,26.8807,-4.6532,0.2301,54.2733,5.049
1588751082817,26.8147,32.8404,0.2302,54.2733,5.049
1588751082837,26.7486,-33.6161,0.2301,54.2568,5.049
1588751082857,26.6826,1.33,0.23,54.2238,4.899
1588751082877,26.7817,-3.7189,0.2299,54.2073,4.899
1588751082897,26.8477,1.33,0.23,54.2238,4.899
1588751082917,26.8312,12.5272,0.2301,54.2568,4.656
1588751082937,26.7651,-23.7764,0.2301,54.2568,4.656
1588751082957,26.7817,-5.5779,0.23,54.2403,4.656
1588751082977,26.8642,-10.9741,0.2302,54.2733,4.656
1588751082997,27.0128,3.8649,0.2307,54.3889,5.096
1588751083017,27.2275,21.114,0.2314,54.587,5.096
1588751083037,27.343,-26.2184,0.2323,54.7852,5.096
1588751083057,27.277,-3.435,0.233,54.9668,4.782
1588751083077,27.343,15.5263,0.2336,55.0824,4.782
1588751083097,27.5412,18.6103,0.2344,55.297,4.747
1588751083117,27.5907,-19.3295,0.2354,55.5117,4.747
1588751083137,27.4916,12.7844,0.236,55.6603,4.747
1588751083157,27.3265,11.8651,0.2362,55.7098,4.747
1588751083177,27.211,10.5164,0.236,55.6438,4.98
1588751083197,27.1284,30.28,0.2356,55.5612,4.98
1588751083217,27.1119,-32.6983,0.2353,55.4786,4.98
1588751083237,27.277,-8.6679,0.2351,55.4456,5.015
1588751083257,27.4091,-8.6368,0.2352,55.4621,5.015
1588751083277,27.5412,-5.3045,0.2354,55.5447,5.015
1588751083297,27.7228,2.3874,0.2359,55.6603,5.015
1588751083317,27.8879,5.7422,0.2367,55.8254,5.264
1588751083337,27.8879,9.9683,0.2373,55.9905,5.264
1588751083357,27.8054,-13.2769,0.2376,56.04,5.241
1588751083377,27.6898,4.6669,0.2375,56.0235,5.241
1588751083397,27.7228,9.0183,0.2372,55.9575,5.097
1588751083417,27.7228,-13.6436,0.237,55.9079,5.097
1588751083437,27.6733,-9.202,0.2367,55.8419,4.622
1588751083457,27.5082,16.4942,0.2362,55.7263,4.622
1588751083477,27.343,22.1228,0.2355,55.5447,4.622
1588751083497,27.3265,5.0894,0.2349,55.3961,5.267
1588751083517,27.3596,1.5602,0.2345,55.3135,5.267
1588751083537,27.3596,6.4226,0.2342,55.2475,5.267
1588751083557,27.277,-18.2621,0.2339,55.1814,5.267
1588751083577,27.1779,1.0131,0.2335,55.0824,4.579
1588751083597,27.2275,3.7741,0.2331,54.9833,4.579
1588751083617,27.2275,9.0571,0.2329,54.9503,4.579
1588751083637,27.1614,-17.7218,0.2327,54.9172,4.74
1588751083657,27.0458,-1.6814,0.2324,54.8347,4.74
1588751083677,26.9798,2.015,0.2321,54.7852,4.74
1588751083697,27.0789,11.9293,0.2321,54.7852,5.487
1588751083717,27.211,-20.7267,0.2325,54.8677,5.487
1588751083737,27.4256,-0.6073,0.2331,55.0163,5.487
1588751083757,27.4916,-8.5646,0.234,55.2145,4.86
1588751083777,27.4916,21.7329,0.2346,55.3631,4.86
1588751083797,27.6733,-26.975,0.2351,55.4952,4.86
1588751083817,27.8714,1.3651,0.2359,55.6768,5.483
1588751083837,27.9375,-2.6029,0.2367,55.8749,5.483
1588751083857,27.8219,0.5493,0.2373,55.9905,5.483
1588751083877,27.6733,9.6333,0.2373,55.9905,4.571
1588751083897,27.6403,-21.0151,0.2371,55.9244,4.571
1588751083917,27.6568,-6.6318,0.2368,55.8749,4.579
1588751083937,27.6568,-4.6503,0.2366,55.8254,4.579
1588751083957,27.6403,-6.0107,0.2365,55.7924,4.579
1588751083977,27.5907,-3.6904,0.2364,55.7593,4.549
1588751083997,27.6568,-1.6402,0.2363,55.7263,4.549
1588751084017,27.8714,-1.5734,0.2365,55.7758,4.549
1588751084037,27.9375,-19.0729,0.2369,55.8914,4.726
1588751084057,27.8714,6.3687,0.2373,55.9575,4.726
1588751084077,27.8054,-15.2528,0.2374,55.9905,4.726
1588751084097,27.8384,-7.1931,0.2375,56.007,4.726
1588751084117,27.8549,-11.6705,0.2377,56.0565,4.977
1588751084137,27.8054,-0.4815,0.2378,56.0896,4.977
1588751084157,27.7063,-8.0175,0.2377,56.0565,4.977
1588751084177,27.5742,-5.2084,0.2373,55.9575,4.977
1588751084197,27.4751,9.941,0.2366,55.8089,4.874
1588751084217,27.4421,-14.3811,0.236,55.6603,4.874
1588751084237,27.4091,-7.8085,0.2355,55.5447,4.898
1588751084257,27.3265,1.8342,0.2349,55.3961,4.898
1588751084277,27.244,9.6356,0.2341,55.2145,4.898
1588751084297,27.343,7.0076,0.2335,55.0824,4.552
1588751084317,27.4421,9.7984,0.2332,55.0163,4.552
1588751084337,27.4751,-23.0642,0.233,54.9833,4.552
1588751084357,27.4586,3.3676,0.2329,54.9503,4.892
1588751084377,27.3926,0.6059,0.2327,54.9007,4.899
1588751084397,27.4916,-4.7725,0.2326,54.8677,4.899
1588751084417,27.5082,2.491,0.2327,54.9172,4.899
1588751084437,27.6733,18.8414,0.2332,55.0328,4.899
1588751084457,27.8054,5.2058,0.234,55.2145,5.226
1588751084477,27.7889,-23.7908,0.2348,55.3961,5.226
1588751084497,27.8219,-3.4695,0.2353,55.5117,5.226
1588751084517,27.954,6.3334,0.2358,55.6438,5.226
1588751084537,28.0695,-15.7862,0.2363,55.7758,4.891
1588751084557,28.0695,5.4051,0.2368,55.8749,4.891
1588751084577,27.8879,-14.3699,0.2369,55.8914,4.891
1588751084597,27.7063,3.8997,0.2366,55.8254,4.631
1588751084617,27.6237,0.0683,0.2361,55.7098,4.631
1588751084637,27.6072,30.2599,0.2357,55.6272,4.631
1588751084657,27.6403,3.2025,0.2355,55.5942,5.152
1588751084677,27.6733,1.0229,0.2356,55.6107,5.152
1588751084697,27.7393,-5.5886,0.2359,55.6603,5.152
1588751084717,27.9209,-0.4788,0.2363,55.7758,5.152
1588751084737,28.0695,-2.8803,0.2371,55.941,5.474
1588751084757,28.053,-0.1375,0.2377,56.0896,5.474
1588751084777,27.9705,4.6772,0.238,56.1391,5.474
1588751084797,27.8054,30.6409,0.2379,56.1226,4.841
1588751084817,27.6237,6.647,0.2374,56.007,4.841
1588751084837,27.5412,15.2833,0.2368,55.8584,4.841
1588751084857,27.4751,24.4296,0.2362,55.7098,4.518
1588751084877,27.343,-24.6654,0.2356,55.5612,4.518
1588751084897,27.2275,16.265,0.2348,55.3796,4.518
1588751084917,27.1944,9.0942,0.2339,55.1814,4.378
1588751084937,27.277,14.7955,0.2332,55.0163,4.378
1588751084957,27.3926,2.4234,0.2327,54.9007,4.587
1588751084977,27.3761,-9.4976,0.2323,54.8017,4.587
1588751084997,27.343,2.8174,0.2319,54.7191,4.587
1588751085017,27.4421,9.1445,0.2318,54.6861,4.605
1588751085037,27.4586,-15.0941,0.2318,54.6861,4.605
1588751085057,27.4421,-2.4136,0.2318,54.6861,4.605
1588751085077,27.4751,0.4025,0.2319,54.7026,4.932
1588751085097,27.4751,16.4425,0.2318,54.6861,4.932
1588751085117,27.5742,11.7179,0.2319,54.7026,5.207
1588751085137,27.7558,-11.8719,0.2324,54.8182,5.207
1588751085157,27.7228,-11.4411,0.233,54.9668,5.207
1588751085177,27.8054,5.5975,0.2335,55.0989,5.207
1588751085197,27.8879,-13.6791,0.2342,55.264,5.325
1588751085217,27.9044,14.9643,0.2349,55.4291,5.325
1588751085237,27.9375,6.0547,0.2356,55.5777,5.285
1588751085257,27.9044,-14.057,0.2361,55.7098,5.285
1588751085277,27.8714,13.0799,0.2364,55.7758,5.285
1588751085297,27.8054,-17.8139,0.2365,55.7924,4.685
1588751085317,27.8384,-1.3683,0.2365,55.7924,4.685
1588751085337,28.0035,-11.1554,0.2367,55.8419,4.685
1588751085357,28.053,-3.8376,0.2371,55.941,4.58
1588751085377,28.053,0.6182,0.2374,55.9905,4.58
1588751085397,28.02,4.805,0.2376,56.0565,4.58
1588751085417,27.954,6.928,0.2377,56.0731,4.797
1588751085437,27.954,11.2024,0.2378,56.0896,4.797
1588751085457,27.8879,0.6877,0.2377,56.0731,4.797
1588751085477,27.7228,8.8255,0.2375,56.0235,4.717
1588751085497,27.5247,25.7338,0.2371,55.9079,4.717
1588751085517,27.3596,14.2699,0.2365,55.7758,4.717
1588751085537,27.4421,0.0,0.2361,55.6768,5.222
1588751085557,27.5082,-0.819,0.236,55.6438,5.222
1588751085577,27.4091,-4.9732,0.2359,55.6107,5.222
1588751085597,27.31,2.4518,0.2355,55.5447,4.826
1588751085617,27.244,9.3354,0.2351,55.4291,4.826
1588751085637,27.2275,1.6281,0.2346,55.3135,4.826
1588751085657,27.2275,-11.1613,0.2341,55.2145,4.827
1588751085677,27.1614,-16.3087,0.2337,55.0989,4.827
1588751085697,27.0458,16.0694,0.2331,54.9503,4.827
1588751085717,27.0623,-22.1353,0.2324,54.8017,4.827
1588751085737,27.2275,-2.2818,0.2321,54.7356,5.341
1588751085757,27.343,5.0263,0.2321,54.7356,5.341
1588751085777,27.4586,8.9604,0.2323,54.7686,5.342
1588751085797,27.4916,10.554,0.2324,54.8182,5.342
1588751085817,27.6568,2.2862,0.2326,54.8512,5.334
1588751085837,27.8384,8.7281,0.2332,54.9833,5.334
1588751085857,27.8549,-18.5608,0.2338,55.1319,4.514
1588751085877,27.7063,-8.2983,0.2342,55.231,4.514
1588751085897,27.7063,0.0,0.2345,55.297,4.514
1588751085917,27.6237,-13.2297,0.2346,55.297,4.514
1588751085937,27.5577,-6.3577,0.2344,55.264,4.646
1588751085957,27.5742,4.8045,0.2344,55.2475,4.646
1588751085977,27.5577,-18.9839,0.2343,55.2475,4.646
1588751085997,27.4916,15.5758,0.2344,55.264,5.079
1588751086017,27.4751,-16.8625,0.2343,55.231,5.079
1588751086037,27.6733,4.0654,0.2346,55.297,5.079
1588751086057,27.7889,1.1554,0.2351,55.4456,5.079
1588751086077,27.8549,-7.6767,0.2357,55.5777,4.828
1588751086097,28.0035,-2.4587,0.2363,55.7098,4.828
1588751086117,28.1191,-5.1302,0.237,55.8749,5.0
1588751086137,28.2182,15.1306,0.2376,56.0235,5.0
1588751086157,28.2512,1.0337,0.2384,56.2051,5.0
1588751086177,28.2016,3.3129,0.2389,56.3207,4.579
1588751086197,28.0861,17.9945,0.2391,56.3703,4.579
1588751086217,27.9705,1.3135,0.2391,56.3537,4.579
1588751086237,27.8714,0.2071,0.2388,56.2877,4.579
1588751086257,27.8879,16.7038,0.2385,56.2217,5.175
1588751086277,27.9375,6.5334,0.2384,56.2051,5.175
1588751086297,27.987,-10.4862,0.2384,56.2051,5.175
1588751086317,27.8879,9.2599,0.2383,56.1721,4.383
1588751086337,27.8549,-14.0827,0.2379,56.0731,4.383
1588751086357,27.8879,-2.815,0.2375,55.9905,4.383
1588751086377,27.8549,9.2138,0.2371,55.9079,4.528
1588751086397,27.7063,-12.6813,0.2366,55.7924,4.528
1588751086417,27.5907,-6.4649,0.2359,55.6107,4.528
1588751086437,27.5577,-4.0787,0.2353,55.4621,4.698
1588751086457,27.5742,-5.3537,0.2347,55.33,4.698
1588751086477,27.6403,10.5083,0.2344,55.264,4.698
1588751086497,27.7063,-17.062,0.2343,55.2475,4.698
1588751086517,27.7063,-8.5664,0.2342,55.231,4.698
1588751086537,27.7723,-12.2889,0.2341,55.2145,4.615
1588751086557,28.0365,-2.0345,0.2345,55.3135,4.615
1588751086577,28.2677,2.9941,0.2354,55.5282,4.615
1588751086597,28.3668,-6.2791,0.2364,55.7758,5.0
1588751086617,28.4493,35.2848,0.2374,56.007,5.0
1588751086637,28.3337,-36.4084,0.2382,56.1886,5.0
1588751086657,28.2512,-6.6787,0.2386,56.2712,4.479
1588751086677,28.2182,36.7524,0.2388,56.3207,4.479
1588751086697,28.1026,-37.8975,0.2388,56.3207,4.479
1588751086717,28.0861,3.4488,0.2387,56.2877,5.107
1588751086737,28.053,0.4138,0.2384,56.2382,5.107
1588751086757,28.1686,5.0933,0.2383,56.2051,5.107
1588751086777,28.3502,-6.7452,0.2386,56.2712,4.782
1588751086797,28.3502,-11.1232,0.239,56.3537,4.782
1588751086817,28.2677,5.8657,0.2391,56.3868,4.782
1588751086837,28.2182,4.2819,0.239,56.3703,4.782
1588751086857,28.1521,9.8934,0.2388,56.3207,4.625
1588751086877,28.1521,-11.2464,0.2388,56.3042,4.625
1588751086897,28.1686,-13.0083,0.2389,56.3372,4.625
1588751086917,28.1686,-2.073,0.239,56.3703,4.754
1588751086937,28.053,-3.7277,0.2389,56.3372,4.754
1588751086957,27.9375,-5.6438,0.2385,56.2217,4.764
1588751086977,27.9044,-1.0998,0.2378,56.0565,4.764
1588751086997,27.8714,-14.0391,0.2371,55.8914,4.764
1588751087017,27.8219,1.9139,0.2365,55.7593,4.764
1588751087037,27.6898,1.5689,0.236,55.6107,4.242
1588751087057,27.5742,-19.4955,0.2352,55.4456,4.242
1588751087077,27.6237,-2.4399,0.2346,55.2805,4.242
1588751087097,27.7228,8.8958,0.2342,55.1979,5.076
1588751087117,27.7558,3.7183,0.2341,55.1649,5.076
1588751087137,27.7393,15.0248,0.234,55.1484,5.08
1588751087157,27.7558,-19.1881,0.2339,55.1154,5.08
1588751087177,27.9375,-6.3401,0.234,55.1484,5.082
1588751087197,28.1356,16.2823,0.2344,55.2475,5.082
1588751087217,28.2512,6.0314,0.235,55.3796,5.082
1588751087237,28.1851,33.6235,0.2355,55.4786,4.485
1588751087257,28.1356,-39.787,0.2356,55.4952,4.485
1588751087277,28.2842,4.1523,0.2359,55.5612,4.485
1588751087297,28.4988,11.3311,0.2366,55.7428,5.127
1588751087317,28.7135,3.1554,0.2376,55.9905,5.127
1588751087337,28.7135,0.4827,0.2387,56.2382,5.127
1588751087357,28.5649,-6.9682,0.2395,56.4198,4.69
1588751087377,28.5649,7.4648,0.24,56.5354,4.69
1588751087397,28.6475,7.1364,0.2406,56.6675,4.69
1588751087417,28.6309,17.5481,0.2413,56.8326,4.69
1588751087437,28.5154,14.7649,0.2417,56.9317,4.237
1588751087457,28.2842,0.1396,0.2417,56.9151,4.237
1588751087477,28.1851,-0.6973,0.2414,56.8491,4.237
1588751087497,28.3007,1.7424,0.2414,56.8491,4.237
1588751087517,28.4658,1.4651,0.2416,56.9151,4.819
1588751087537,28.6805,-8.3574,0.2421,57.0142,4.819
1588751087557,28.7465,-13.1215,0.2426,57.1298,4.819
1588751087577,28.7465,-10.1199,0.2429,57.2123,4.43
1588751087597,28.8291,16.9552,0.2433,57.3114,4.43
1588751087617,28.8456,10.0881,0.2438,57.427,4.492
1588751087637,28.7465,-17.2195,0.2441,57.5096,4.492
1588751087657,28.5154,4.0133,0.244,57.46,4.492
1588751087677,28.4328,1.4765,0.2434,57.3444,4.492
1588751087697,28.4328,19.4028,0.243,57.2454,5.31
1588751087717,28.3998,31.3252,0.2427,57.1628,5.31
1588751087737,28.2842,4.3329,0.2422,57.0307,5.31
1588751087757,28.1026,-4.5978,0.2414,56.8656,4.896
1588751087777,28.053,14.166,0.2406,56.6675,4.896
1588751087797,28.1356,17.0638,0.24,56.5354,4.896
1588751087817,28.2512,-24.1371,0.2399,56.5024,4.896
1588751087837,28.2347,-2.5624,0.2399,56.5024,4.8
1588751087857,28.0695,-5.4615,0.2397,56.4693,4.8
1588751087877,27.8879,9.2893,0.2393,56.3537,4.8
1588751087897,27.8549,7.9691,0.2387,56.2217,4.847
1588751087917,27.8384,1.583,0.2383,56.1226,4.847
1588751087937,27.8384,4.5994,0.238,56.0565,5.208
1588751087957,27.7558,4.3236,0.2378,56.0235,5.208
1588751087977,27.7723,23.3724,0.2378,56.0235,5.208
1588751087997,28.0365,-27.6432,0.2383,56.1391,5.208
1588751088017,28.4328,-8.6125,0.2395,56.4198,5.548
1588751088037,28.8291,8.6782,0.2413,56.8656,5.548
1588751088057,29.2419,-9.1782,0.2435,57.394,5.548
1588751088077,29.6216,-0.4264,0.246,57.9884,5.404
1588751088097,29.7702,-2.081,0.2484,58.5498,5.404
1588751088117,29.8363,-1.5911,0.2504,59.0121,5.404
1588751088137,29.8858,3.4915,0.2518,59.3588,4.899
1588751088157,30.0674,11.5572,0.2532,59.6726,4.899
1588751088177,30.183,2.4256,0.2544,59.9698,4.899
1588751088197,30.1665,0.0738,0.2554,60.2174,4.899
1588751088217,30.0509,-8.628,0.256,60.333,4.759
1588751088237,30.0014,-6.1353,0.2562,60.3826,4.752
1588751088257,29.9353,5.472,0.2562,60.3826,4.752
1588751088277,29.6547,-6.7866,0.2558,60.2835,4.752
1588751088297,29.5226,6.9107,0.255,60.0853,4.752
1588751088317,29.5886,-7.0367,0.2542,59.9037,5.131
1588751088337,29.5226,-1.3925,0.2536,59.7716,5.131
1588751088357,29.374,1.9727,0.2528,59.5735,5.131
1588751088377,29.2749,8.0532,0.2518,59.3423,4.663
1588751088397,29.2254,23.0767,0.2508,59.1112,4.663
1588751088417,29.1593,-29.5392,0.2501,58.9461,4.663
1588751088437,29.0272,-2.4498,0.2494,58.7644,4.799
1588751088457,28.7961,-9.2248,0.2485,58.5498,4.799
1588751088477,28.5154,-25.4443,0.2472,58.2691,4.799
1588751088497,28.2347,27.2244,0.2458,57.9223,4.518
1588751088517,28.1521,-30.1874,0.2444,57.5756,4.518
1588751088537,28.1521,-8.4732,0.2432,57.3114,4.518
1588751088557,28.1356,0.07,0.2423,57.0968,4.687
1588751088577,28.02,-3.1379,0.2414,56.8821,4.687
1588751088597,28.053,1.3904,0.2406,56.684,4.687
1588751088617,28.1851,0.6245,0.2401,56.5849,5.313
1588751088637,28.3172,-2.2199,0.2401,56.5684,5.313
1588751088657,28.3833,9.6705,0.2402,56.6179,5.313
1588751088677,28.3998,-14.5616,0.2404,56.651,4.618
1588751088697,28.4658,-1.807,0.2406,56.7005,4.618
1588751088717,28.5484,-2.2966,0.2409,56.783,4.618
1588751088737,28.6805,1.7445,0.2415,56.9151,4.618
1588751088757,28.6805,-11.2625,0.2422,57.0803,5.234
1588751088777,28.5484,-0.4908,0.2426,57.1793,5.234
1588751088797,28.4163,35.9491,0.2428,57.2289,5.234
1588751088817,28.4988,8.0529,0.2431,57.2949,5.345
1588751088837,28.5979,13.7339,0.2436,57.4105,5.345
1588751088857,28.6309,4.0888,0.2442,57.5426,5.345
1588751088877,28.4988,13.2343,0.2444,57.6086,4.607
1588751088897,28.3833,11.2246,0.2443,57.5756,4.607
1588751088917,28.3502,21.8634,0.244,57.5096,4.607
1588751088937,28.3833,4.8569,0.2438,57.4765,4.607
1588751088957,28.5319,6.8219,0.2439,57.493,5.601
1588751088977,28.4988,-15.9448,0.2441,57.5426,5.601
1588751088997,28.4988,6.1992,0.2442,57.5426,5.601
1588751089017,28.6309,-17.315,0.2444,57.6086,5.601
1588751089037,28.7961,-4.1029,0.245,57.7407,5.165
1588751089057,28.8786,0.4261,0.2457,57.9223,5.165
1588751089077,28.7961,3.414,0.2462,58.0379,5.165
1588751089097,28.7465,3.2739,0.2464,58.0709,5.165
1588751089117,28.7961,2.3496,0.2463,58.0709,4.662
1588751089137,28.8126,5.8275,0.2463,58.0544,4.662
1588751089157,28.7795,11.7979,0.2461,58.0214,4.662
1588751089177,28.6144,0.3552,0.2457,57.9223,4.305
1588751089197,28.3668,22.7302,0.2449,57.7242,4.305
1588751089217,28.1191,-23.5292,0.2438,57.46,4.305
1588751089237,28.0365,-11.2195,0.2426,57.1793,4.305
1588751089257,28.0365,5.0926,0.2416,56.9647,4.746
1588751089277,28.02,-5.4937,0.2409,56.7996,4.746
1588751089297,28.0035,7.6197,0.2403,56.651,4.86
1588751089317,28.0861,15.6778,0.2399,56.5519,4.86
1588751089337,28.1521,11.0216,0.2398,56.5354,4.86
1588751089357,28.1686,28.9459,0.2399,56.5684,4.86
1588751089377,28.0695,24.8656,0.24,56.6014,4.397
1588751089397,28.1026,18.14,0.24,56.6014,4.397
1588751089417,28.2182,7.7615,0.2403,56.684,4.397
1588751089437,28.3502,-19.061,0.2409,56.8326,4.863
1588751089457,28.4988,-2.3755,0.2417,56.9977,4.863
1588751089480,28.4988,-6.7832,0.2423,57.1628,4.863
1588751089500,28.4163,10.7429,0.2426,57.2289,4.673
1588751089520,28.4328,2.246,0.2427,57.2454,4.673
1588751089540,28.5484,19.8664,0.2427,57.2619,4.673
1588751089560,28.6805,5.965,0.243,57.3279,5.142
1588751089580,28.8126,-9.1889,0.2435,57.4435,5.142
1588751089600,28.8126,-10.2526,0.244,57.5756,5.142
1588751089620,28.697,7.188,0.2442,57.6086,5.142
1588751089640,28.664,20.7841,0.2442,57.6086,4.648
1588751089660,28.6309,-32.1437,0.2441,57.5921,4.648
1588751089680,28.5484,-1.4822,0.244,57.5591,4.648
1588751089700,28.4328,11.4146,0.2436,57.4765,4.824
1588751089720,28.4658,-22.6021,0.2433,57.394,4.824
