ts,pwrA,rpwrA,curA,apwrA,screA
1588749722982,24.2389,2.3487,0.1807,42.5666,3.317
1588749723002,24.404,-3.0301,0.1809,42.6162,3.532
1588749723023,24.6021,-4.4468,0.1814,42.7318,3.532
1588749723044,24.7673,-9.4437,0.182,42.8969,3.678
1588749723064,24.9159,-8.5589,0.1829,43.095,3.678
1588749723084,25.081,-13.631,0.1839,43.3262,3.678
1588749723104,25.2131,-11.7156,0.1849,43.5738,3.496
1588749723124,25.3286,-10.8464,0.1859,43.805,3.496
1588749723144,25.3617,-6.1382,0.1869,44.0362,3.496
1588749723164,25.3617,-10.425,0.1877,44.2343,3.391
1588749723184,24.8663,-21.5453,0.1881,44.3004,3.391
1588749723204,23.661,-20.0006,0.1871,44.0527,3.391
1588749723224,22.0263,-13.5655,0.1843,43.3922,1.589
1588749723244,20.2596,-17.3505,0.1798,42.3025,1.642
1588749723264,18.5424,-21.7849,0.1739,40.899,1.642
1588749723284,16.9078,-16.5036,0.167,39.2478,1.769
1588749723304,15.4713,-12.0296,0.1593,37.4316,1.769
1588749723324,14.2494,-11.263,0.1514,35.5493,1.769
1588749723344,13.2752,-11.2979,0.1434,33.6835,1.769
1588749723365,12.4827,-19.5956,0.1357,31.8672,2.034
1588749723385,11.8718,-3.1862,0.1284,30.1665,2.034
1588749723405,11.3929,-26.0028,0.1218,28.6144,0.625
1588749723425,11.1122,-14.2723,0.1158,27.211,0.625
1588749723445,10.9306,-6.755,0.1105,25.9726,2.815
1588749723465,10.815,-8.3799,0.106,24.9159,2.815
1588749723485,10.815,-2.8013,0.1023,24.0573,2.815
1588749723544,10.815,-2.8013,0.1023,24.0573,2.815
1588749723564,11.3764,-7.2801,0.0947,22.2905,3.75
1588749723584,11.5415,-7.3727,0.0942,22.1915,3.75
1588749723604,11.7067,-7.6982,0.0941,22.1749,3.75
1588749723624,11.8883,-3.665,0.0944,22.2245,3.9
1588749723644,12.1029,-0.8773,0.0949,22.3566,3.869
1588749723664,12.268,-4.0677,0.0956,22.5382,3.869
1588749723684,12.4827,-8.3123,0.0966,22.7528,3.869
1588749723704,12.6973,-6.5937,0.0977,23.017,3.574
1588749723724,12.879,-9.5024,0.0988,23.2812,3.574
1588749723744,13.0111,-9.6063,0.0998,23.5289,3.574
1588749723764,13.1432,-14.104,0.1009,23.7766,3.91
1588749723784,13.2587,-3.4351,0.102,24.0242,3.91
1588749723804,13.3578,-2.8215,0.103,24.2719,3.91
1588749723824,13.4899,-10.4234,0.1041,24.5196,3.926
1588749723844,13.622,-10.5298,0.1051,24.7673,3.926
1588749723864,13.7541,-14.2955,0.1062,25.0149,3.926
1588749723884,13.9687,-2.414,0.1073,25.2791,3.807
1588749723904,14.1999,-7.7082,0.1084,25.5433,3.807
1588749723924,14.4311,-5.2228,0.1096,25.8405,3.807
1588749723944,14.6127,-3.0384,0.1109,26.1377,3.686
1588749723964,14.7613,-6.3926,0.1123,26.4679,3.686
1588749723984,14.9594,-7.6096,0.1137,26.7817,3.686
1588749724004,15.1576,-7.2874,0.115,27.1119,3.796
1588749724024,15.3062,-8.8844,0.1164,27.4256,3.796
1588749724044,15.4878,0.2043,0.1178,27.7558,3.796
1588749724064,15.6859,-5.0347,0.1192,28.0861,3.796
1588749724084,15.851,-6.6272,0.1206,28.4163,3.516
1588749724104,16.0162,-4.9764,0.1219,28.73,3.516
1588749724124,16.1978,-9.9028,0.1232,29.0272,3.668
1588749724144,16.3134,-9.3926,0.1244,29.3079,3.668
1588749724164,16.495,-7.2545,0.1256,29.5886,3.668
1588749724184,16.8252,-6.4052,0.127,29.9188,3.668
1588749724204,17.238,0.0744,0.1287,30.3316,3.939
1588749724224,17.7003,-3.3564,0.1308,30.827,3.939
1588749724244,18.1131,-7.6121,0.1331,31.3718,3.939
1588749724264,18.5094,-4.5647,0.1355,31.9332,3.801
1588749724284,18.8561,-7.1154,0.138,32.5277,3.801
1588749724304,19.1699,-8.1481,0.1404,33.089,3.843
1588749724324,19.4836,-8.881,0.1427,33.6339,3.843
1588749724344,19.7973,-4.844,0.145,34.1788,3.843
1588749724364,20.0945,-4.749,0.1473,34.7072,3.617
1588749724384,20.4247,-8.0021,0.1494,35.219,3.617
1588749724404,20.7219,6.9151,0.1515,35.7144,3.617
1588749724424,21.0026,-16.4515,0.1536,36.1932,3.617
1588749724444,21.2503,-3.1426,0.1556,36.6555,3.677
1588749724464,21.4319,-6.7374,0.1574,37.0848,3.677
1588749724484,21.597,-8.7849,0.1591,37.4646,3.677
1588749724504,21.7787,-11.3174,0.1605,37.7948,3.466
1588749724524,21.9438,-15.388,0.1618,38.1085,3.466
1588749724544,22.0759,-11.3562,0.163,38.3727,3.399
1588749724564,22.1915,-1.2313,0.164,38.6204,3.399
1588749724584,22.2905,-9.1999,0.1649,38.835,3.358
1588749724604,22.3566,-7.2361,0.1658,39.0497,3.358
1588749724624,22.4226,-7.1698,0.1664,39.1983,3.328
1588749724644,22.4556,-13.1017,0.167,39.3139,3.328
1588749724664,22.5052,-12.0873,0.1675,39.4295,3.328
1588749724684,22.4887,-7.2294,0.1678,39.512,3.274
1588749724704,22.4226,2.2803,0.1681,39.5781,3.274
1588749724724,22.4061,-14.6146,0.1682,39.6111,3.274
1588749724744,22.4226,-2.7689,0.1683,39.6441,3.326
1588749724764,22.4391,-3.4001,0.1684,39.6606,3.326
1588749724784,22.4391,-6.0592,0.1685,39.6771,3.326
1588749724804,22.4226,-5.5801,0.1686,39.6936,3.326
1588749724824,22.4391,-7.1228,0.1687,39.7102,3.387
1588749724844,22.4061,-3.1151,0.1687,39.7267,3.387
1588749724864,22.3566,-8.6045,0.1687,39.7267,3.385
1588749724884,22.3731,-9.9297,0.1687,39.7267,3.385
1588749724904,22.3401,2.5313,0.1687,39.7102,3.385
1588749724924,22.2905,-19.6728,0.1685,39.6771,3.245
1588749724944,22.2905,-8.0634,0.1684,39.6441,3.245
1588749724964,22.3235,-3.2036,0.1683,39.6111,3.248
1588749724984,22.3731,-11.9569,0.1683,39.6111,3.248
1588749725004,22.4226,-10.7971,0.1683,39.6276,3.248
1588749725024,22.4722,-6.7762,0.1684,39.6606,3.392
1588749725044,22.4722,-2.1899,0.1686,39.6936,3.392
1588749725064,22.4226,-0.5358,0.1686,39.7102,3.392
1588749725084,22.3731,-5.343,0.1687,39.7267,3.392
1588749725104,22.3401,-13.2859,0.1687,39.7432,3.414
1588749725124,22.3566,-16.6319,0.1688,39.7432,3.414
1588749725144,22.4061,-6.3633,0.1688,39.7762,3.414
1588749725164,22.4391,2.1475,0.169,39.8092,3.414
1588749725184,22.4391,-4.0499,0.1691,39.8588,3.533
1588749725204,22.4226,-3.42,0.1692,39.8753,3.533
1588749725224,22.4226,-15.2991,0.1692,39.8753,3.533
1588749725244,22.3896,-12.317,0.1692,39.8753,3.23
1588749725264,22.3566,-4.5375,0.1691,39.8588,3.23
1588749725284,22.3566,-3.1743,0.1691,39.8588,3.23
1588749725304,22.3401,-11.4704,0.1691,39.8588,3.366
1588749725324,22.3401,-7.58,0.1691,39.8588,3.366
1588749725344,22.3401,-11.2361,0.1691,39.8423,3.366
1588749725364,22.3235,-11.4622,0.169,39.8257,3.475
1588749725384,22.307,-11.0301,0.1688,39.7927,3.475
1588749725404,22.3401,-0.2438,0.1686,39.7432,3.475
1588749725424,22.3235,-8.9786,0.1684,39.6936,3.456
1588749725444,22.3401,-15.6644,0.1682,39.6606,3.456
1588749725464,22.307,-15.5096,0.168,39.6111,3.462
1588749725484,22.3235,-15.2284,0.1679,39.5781,3.462
1588749725504,22.3401,-9.9813,0.1678,39.545,3.462
1588749725524,22.3731,-9.9752,0.1677,39.5285,3.322
1588749725544,22.3896,2.5194,0.1676,39.5285,3.322
1588749725564,22.4061,-4.8342,0.1676,39.512,3.322
1588749725584,22.4061,-12.7971,0.1675,39.4955,3.296
1588749725604,22.3896,-1.6463,0.1675,39.479,3.296
1588749725624,22.4226,-6.5085,0.1675,39.479,3.298
1588749725644,22.4887,-2.6124,0.1674,39.479,3.298
1588749725664,22.5217,-9.868,0.1674,39.479,3.298
1588749725684,22.4887,-11.3149,0.1675,39.479,3.356
1588749725704,22.4556,-7.8877,0.1675,39.479,3.356
1588749725724,22.4061,-12.3765,0.1674,39.4625,3.356
1588749725744,22.3235,-13.1469,0.1673,39.446,3.356
1588749725764,22.2575,-13.138,0.1672,39.4295,3.356
1588749725784,22.241,-19.5785,0.1671,39.3964,3.333
1588749725804,22.2245,-5.5384,0.1671,39.3799,3.333
1588749725824,22.2245,-7.487,0.167,39.3634,3.333
1588749725844,22.208,-13.3405,0.167,39.3469,3.296
1588749725864,22.208,-6.8648,0.1669,39.3469,3.296
1588749725884,22.2575,-7.8126,0.1669,39.3469,3.296
1588749725904,22.3566,-6.0109,0.167,39.3634,3.296
1588749725924,22.4226,-6.9717,0.1672,39.3964,3.419
1588749725944,22.4556,-4.2962,0.1673,39.446,3.419
1588749725964,22.4722,-4.204,0.1675,39.479,3.419
1588749725984,22.4722,-2.808,0.1676,39.512,3.356
1588749726004,22.4391,-2.7617,0.1678,39.5285,3.356
1588749726024,22.4226,-13.3226,0.1679,39.5616,3.356
1588749726044,22.3731,-23.411,0.168,39.5781,3.252
1588749726064,22.307,-10.5078,0.168,39.5946,3.252
1588749726084,22.307,-10.4611,0.168,39.5946,3.252
1588749726104,22.3566,-10.5103,0.168,39.6111,3.369
1588749726124,22.4061,-9.9506,0.1681,39.6111,3.369
1588749726144,22.4226,-11.9645,0.1682,39.6276,3.396
1588749726164,22.3896,-11.6868,0.1682,39.6441,3.396
1588749726184,22.3566,-8.3019,0.1682,39.6441,3.394
1588749726204,22.3566,-2.042,0.1682,39.6606,3.394
1588749726224,22.4061,-3.741,0.1683,39.6771,3.394
1588749726244,22.4391,-10.1065,0.1683,39.6771,3.294
1588749726264,22.5052,-7.2151,0.1684,39.6936,3.294
1588749726284,22.5877,-4.8138,0.1686,39.7432,3.294
1588749726304,22.6373,-3.7068,0.1689,39.8257,3.487
1588749726324,22.7198,-7.0634,0.1694,39.9248,3.487
1588749726344,22.8024,-15.9911,0.1698,40.0404,3.487
1588749726364,22.8684,-6.7161,0.1703,40.156,3.458
1588749726384,22.9015,-8.9644,0.1708,40.2715,3.458
1588749726404,22.918,-6.2645,0.1713,40.3871,3.458
1588749726424,22.918,-10.552,0.1717,40.4862,3.245
1588749726444,22.9345,-7.863,0.1721,40.5688,3.245
1588749726464,22.9675,-3.9318,0.1724,40.6348,3.245
1588749726484,23.0005,-11.2328,0.1726,40.7008,3.318
1588749726504,23.0335,-6.8634,0.1728,40.7504,3.318
1588749726524,23.0501,-10.3884,0.173,40.7834,3.318
1588749726544,23.0831,-6.8262,0.1731,40.7999,3.508
1588749726564,23.0996,-6.8778,0.1732,40.8329,3.508
1588749726587,23.1161,-14.461,0.1732,40.8494,3.508
1588749726607,23.1326,-6.7347,0.1733,40.8494,3.33
1588749726627,23.1821,-11.5678,0.1733,40.866,3.33
1588749726647,23.1987,7.8205,0.1733,40.8494,3.33
1588749726667,23.1987,-12.0911,0.1732,40.8494,3.505
1588749726687,23.1821,-9.0921,0.1732,40.8494,3.505
1588749726707,23.1161,-1.5521,0.1731,40.8329,3.505
1588749726727,23.0501,-3.2005,0.173,40.7999,3.24
1588749726747,22.984,-9.3684,0.1729,40.7669,3.24
1588749726767,22.9345,-8.7274,0.1728,40.7339,3.24
1588749726787,22.918,-6.8601,0.1726,40.7174,3.47
1588749726807,22.951,2.3948,0.1726,40.7008,3.47
1588749726827,23.017,-10.0794,0.1726,40.7008,3.47
1588749726847,23.0666,-7.3981,0.1726,40.7008,3.285
1588749726867,23.0996,-12.8161,0.1727,40.7174,3.285
1588749726887,23.0666,-11.6301,0.1728,40.7504,3.285
1588749726907,23.0831,1.1005,0.1729,40.7834,3.394
1588749726927,23.0831,-7.959,0.1731,40.8164,3.394
1588749726947,23.0666,-10.1657,0.1732,40.8494,3.394
1588749726967,23.0831,-10.8957,0.1733,40.866,3.394
1588749726987,23.0831,-11.3356,0.1734,40.8825,3.321
1588749727007,23.0831,-5.8468,0.1733,40.8825,3.321
1588749727027,23.1161,-12.7683,0.1733,40.866,3.322
1588749727047,23.1656,-4.6013,0.1733,40.866,3.322
1588749727067,23.1987,-10.4134,0.1733,40.866,3.322
1588749727087,23.2152,-4.9017,0.1733,40.8825,3.515
1588749727107,23.2482,-3.2072,0.1734,40.899,3.515
1588749727127,23.2317,-11.9135,0.1734,40.899,3.515
1588749727147,23.1987,-0.2007,0.1734,40.899,3.515
1588749727167,23.1656,-12.5864,0.1734,40.899,3.515
1588749727187,23.1656,-5.9479,0.1734,40.899,3.344
1588749727207,23.1821,-4.8052,0.1734,40.899,3.344
1588749727227,23.2152,-4.8058,0.1734,40.899,3.344
1588749727247,23.2317,-22.2942,0.1734,40.899,3.307
1588749727267,23.2812,-14.6713,0.1734,40.9155,3.307
1588749727287,23.3142,-12.9674,0.1734,40.899,3.307
1588749727307,23.3638,2.2063,0.1733,40.899,3.404
1588749727327,23.3638,-7.4288,0.1733,40.8825,3.404
1588749727347,23.3142,-14.3734,0.1732,40.866,3.48
1588749727367,23.2482,-16.089,0.1732,40.8494,3.48
1588749727387,23.1821,-9.9659,0.1731,40.8329,3.48
1588749727407,23.1326,-9.9577,0.173,40.7999,3.32
1588749727427,23.0996,-8.2485,0.1729,40.7834,3.32
1588749727447,23.0666,1.7004,0.1729,40.7834,3.32
1588749727467,23.017,-10.7767,0.1729,40.7834,3.445
1588749727487,22.984,5.9813,0.1729,40.7834,3.445
1588749727507,22.9345,-15.7819,0.1728,40.7669,3.445
1588749727527,22.918,-12.9642,0.1727,40.7504,3.445
1588749727547,22.8849,-11.9107,0.1726,40.7174,3.417
1588749727567,22.8849,-8.8129,0.1725,40.6843,3.417
1588749727587,22.9015,-5.8137,0.1723,40.6513,3.417
1588749727607,22.8684,-7.6286,0.1722,40.6183,3.361
1588749727627,22.8849,-9.523,0.1721,40.6018,3.361
1588749727647,22.8849,-5.3584,0.172,40.5688,3.361
1588749727667,22.8189,-5.4048,0.1719,40.5357,3.361
1588749727687,22.8024,-9.5957,0.1717,40.5027,3.226
1588749727707,22.7859,-12.3059,0.1715,40.4532,3.226
1588749727727,22.7859,-11.9157,0.1713,40.4036,3.226
1588749727747,22.8024,1.931,0.1712,40.3706,3.351
1588749727767,22.7859,-7.7723,0.1711,40.3541,3.351
1588749727787,22.8354,-8.8369,0.171,40.3541,3.351
1588749727807,22.8354,-6.9936,0.1711,40.3541,3.371
1588749727827,22.8189,1.9795,0.1711,40.3706,3.371
1588749727847,22.7859,-4.4991,0.1712,40.3871,3.371
1588749727867,22.7694,-11.5808,0.1713,40.4036,3.382
1588749727887,22.7363,-9.2371,0.1713,40.4036,3.382
1588749727907,22.7528,-8.703,0.1713,40.4036,3.382
1588749727927,22.7694,-6.5138,0.1713,40.4036,3.382
1588749727947,22.7859,-9.7635,0.1712,40.3871,3.352
1588749727967,22.8024,-1.4365,0.1712,40.3871,3.352
1588749727987,22.8189,-13.0363,0.1712,40.3871,3.352
1588749728007,22.8684,-9.4744,0.1712,40.3871,3.371
1588749728027,22.918,-9.5772,0.1713,40.4202,3.371
1588749728047,22.918,-7.1057,0.1714,40.4367,3.24
1588749728067,22.951,-3.0728,0.1714,40.4367,3.24
1588749728087,22.951,-7.0586,0.1714,40.4367,3.24
1588749728107,22.951,-6.7661,0.1714,40.4532,3.24
1588749728127,22.918,-12.2617,0.1715,40.4532,3.375
1588749728147,22.9015,-12.2618,0.1715,40.4532,3.375
1588749728167,22.8519,-19.06,0.1714,40.4532,3.216
1588749728187,22.8684,-8.7094,0.1713,40.4202,3.216
1588749728207,22.9345,-0.347,0.1713,40.4202,3.331
1588749728227,22.984,-7.3467,0.1713,40.4202,3.331
1588749728249,22.9675,-12.2959,0.1713,40.4202,3.331
1588749728271,22.9675,-0.248,0.1713,40.4367,3.331
1588749728291,22.9675,-3.4197,0.1714,40.4532,3.212
1588749728311,22.9345,2.2321,0.1714,40.4532,3.212
1588749728331,22.8684,0.4466,0.1714,40.4532,3.212
1588749728351,22.8189,3.6666,0.1713,40.4532,3.365
1588749728371,22.7694,-11.7807,0.1713,40.4367,3.365
1588749728391,22.7033,-13.9351,0.1712,40.4036,3.365
1588749728411,22.6703,-12.8034,0.171,40.3706,3.219
1588749728431,22.7033,-10.52,0.1709,40.3541,3.219
1588749728451,22.7363,-5.0325,0.1708,40.3211,3.219
1588749728471,22.7363,-6.35,0.1707,40.2881,3.219
1588749728491,22.7198,-13.2789,0.1705,40.255,3.309
1588749728511,22.7694,-7.4598,0.1704,40.2385,3.309
1588749728531,22.7859,-6.2432,0.1704,40.2385,3.308
1588749728551,22.7859,-16.3937,0.1704,40.2385,3.308
1588749728571,22.8024,-0.2469,0.1705,40.255,3.308
1588749728591,22.8354,3.4548,0.1706,40.2715,3.308
1588749728611,22.8354,-4.1934,0.1706,40.2881,3.311
1588749728631,22.8519,-9.0677,0.1707,40.3046,3.311
1588749728651,22.8189,-8.6343,0.1707,40.3046,3.311
1588749728671,22.7859,1.0378,0.1707,40.3046,3.393
1588749728691,22.7694,-8.1491,0.1707,40.2881,3.393
1588749728711,22.7363,-17.6596,0.1706,40.2715,3.393
1588749728731,22.7528,-7.8547,0.1706,40.2715,3.393
1588749728751,22.7859,-6.8343,0.1706,40.2715,3.32
1588749728771,22.7528,-16.4497,0.1706,40.2715,3.32
1588749728791,22.7033,-11.9683,0.1706,40.2715,3.358
1588749728811,22.6373,-13.3261,0.1706,40.255,3.358
1588749728831,22.6373,-11.7739,0.1705,40.255,3.358
1588749728851,22.6373,-11.9201,0.1706,40.2715,3.384
1588749728871,22.6868,-7.2245,0.1707,40.2881,3.384
1588749728891,22.7528,-4.1955,0.1708,40.3046,3.384
1588749728911,22.7859,-8.302,0.1709,40.3376,3.316
1588749728931,22.8024,-13.7755,0.171,40.3541,3.316
1588749728951,22.8024,-10.6182,0.1711,40.3706,3.316
1588749728971,22.8189,-6.3612,0.171,40.3541,3.207
1588749728991,22.7859,-9.1736,0.171,40.3376,3.207
1588749729011,22.7363,-8.5412,0.1709,40.3211,3.207
1588749729031,22.6868,-2.3221,0.1708,40.3046,3.244
1588749729051,22.6868,1.5811,0.1708,40.2881,3.244
1588749729071,22.6868,-12.494,0.1708,40.2881,3.244
1588749729091,22.7363,-2.1737,0.1708,40.2881,3.213
1588749729111,22.7859,-6.7429,0.1709,40.3046,3.213
1588749729131,22.8354,-14.6049,0.171,40.3376,3.213
1588749729151,22.9015,-2.7225,0.1712,40.3871,3.284
1588749729171,22.9015,-12.0146,0.1714,40.4202,3.284
1588749729191,22.8519,-9.7777,0.1715,40.4532,3.284
1588749729211,22.7859,-4.6081,0.1716,40.4862,3.276
1588749729231,22.7363,-9.8844,0.1717,40.5027,3.276
1588749729251,22.7198,-11.3271,0.1717,40.5027,3.276
1588749729271,22.7033,-8.9673,0.1717,40.5027,3.422
1588749729291,22.7363,-7.7033,0.1717,40.5027,3.422
1588749729311,22.7363,-8.3363,0.1717,40.5027,3.422
1588749729331,22.7198,-8.7705,0.1716,40.4862,3.422
1588749729351,22.7528,-0.0993,0.1716,40.4697,3.422
1588749729371,22.8189,4.4078,0.1715,40.4532,3.422
1588749729391,22.8024,-8.0783,0.1714,40.4202,3.315
1588749729411,22.7694,-8.4612,0.1713,40.4036,3.315
1588749729431,22.7694,-7.4378,0.1712,40.3871,3.315
1588749729451,22.7694,-11.7159,0.1712,40.3706,3.306
1588749729471,22.7528,-9.181,0.1712,40.3706,3.306
1588749729491,22.7528,-8.3583,0.1711,40.3706,3.306
1588749729511,22.7363,-11.6224,0.1712,40.3706,3.423
1588749729531,22.7198,-9.2314,0.1712,40.3871,3.423
1588749729551,22.7033,-7.9737,0.1713,40.4036,3.423
1588749729571,22.7033,-6.1205,0.1712,40.3871,3.329
1588749729591,22.7198,-7.5861,0.1713,40.3871,3.329
1588749729611,22.7198,-14.3489,0.1713,40.4036,3.329
1588749729631,22.7198,-6.9051,0.1713,40.4036,3.388
1588749729651,22.7528,1.7352,0.1714,40.4202,3.388
1588749729671,22.7694,-10.8294,0.1714,40.4367,3.388
1588749729691,22.7528,-5.6874,0.1715,40.4532,3.276
1588749729711,22.7694,6.1798,0.1715,40.4532,3.276
1588749729731,22.7859,-8.1825,0.1715,40.4532,3.276
1588749729751,22.8024,-9.056,0.1715,40.4697,3.463
1588749729771,22.8519,-13.2532,0.1715,40.4697,3.463
1588749729791,22.8849,-11.9809,0.1715,40.4697,3.463
1588749729811,22.8849,-11.508,0.1715,40.4697,3.323
1588749729831,22.918,-8.9607,0.1715,40.4697,3.323
1588749729851,22.918,-5.3446,0.1714,40.4697,3.323
1588749729871,22.918,-6.5241,0.1714,40.4697,3.292
1588749729891,22.918,-15.8899,0.1714,40.4532,3.292
1588749729911,22.918,-9.4401,0.1713,40.4532,3.292
1588749729931,22.918,-13.1062,0.1713,40.4532,3.376
1588749729951,22.918,1.8844,0.1712,40.4367,3.376
1588749729971,22.9015,-13.9452,0.1712,40.4367,3.376
1588749729991,22.8684,-11.7781,0.1712,40.4367,3.376
1588749730011,22.8354,-10.5411,0.1712,40.4202,3.256
1588749730031,22.7859,3.2676,0.1711,40.4036,3.256
1588749730051,22.7528,-18.4095,0.1709,40.3706,3.259
1588749730071,22.7694,-5.8182,0.1708,40.3376,3.259
1588749730091,22.7859,-12.5971,0.1707,40.3211,3.259
1588749730111,22.8024,-2.1752,0.1707,40.3046,3.302
1588749730131,22.8519,-4.7837,0.1707,40.3046,3.302
1588749730151,22.8684,-3.7524,0.1707,40.3046,3.302
1588749730171,22.8684,-18.8626,0.1707,40.3046,3.311
1588749730191,22.8849,2.9151,0.1707,40.3046,3.311
1588749730211,22.951,1.9276,0.1707,40.3046,3.403
1588749730231,23.017,-14.6864,0.1707,40.3046,3.403
1588749730251,23.0005,-3.6541,0.1707,40.3046,3.403
1588749730271,22.9345,4.5885,0.1707,40.3046,3.252
1588749730291,22.8519,7.2287,0.1707,40.3046,3.252
1588749730311,22.8189,-11.1756,0.1708,40.3046,3.485
1588749730331,22.8189,-13.7667,0.1709,40.3376,3.485
1588749730351,22.8519,-6.852,0.1711,40.3706,3.485
1588749730371,22.8684,-3.6658,0.1713,40.4367,3.356
1588749730391,22.8354,-11.8924,0.1716,40.5027,3.356
1588749730411,22.8519,1.0945,0.1718,40.5688,3.431
1588749730431,22.8849,-12.7344,0.1721,40.6183,3.431
1588749730451,22.951,-3.1387,0.1723,40.6513,3.431
1588749730471,23.0005,-14.7268,0.1724,40.6843,3.454
1588749730491,23.0005,-4.1376,0.1725,40.7008,3.454
1588749730511,23.017,-3.144,0.1726,40.7174,3.45
1588749730531,23.0335,-13.8567,0.1727,40.7339,3.45
1588749730551,23.0501,-12.3521,0.1728,40.7504,3.336
1588749730571,23.0501,-8.6866,0.1729,40.7669,3.336
1588749730591,23.0335,-9.7597,0.1729,40.7834,3.334
1588749730611,23.0501,-13.3512,0.1729,40.7669,3.334
1588749730631,23.0666,-9.1229,0.1728,40.7504,3.334
1588749730651,23.0501,-10.1866,0.1728,40.7339,3.334
1588749730671,23.0335,-9.8902,0.1727,40.7174,3.365
1588749730691,22.984,-14.8703,0.1726,40.7008,3.365
1588749730711,22.9675,-1.3469,0.1725,40.6678,3.365
1588749730731,23.0005,-14.2041,0.1724,40.6513,3.338
1588749730751,23.017,-11.4068,0.1724,40.6348,3.338
1588749730771,23.0666,-6.0565,0.1723,40.6183,3.338
1588749730791,23.0666,-7.1842,0.1723,40.6018,3.217
1588749730811,23.0335,-10.15,0.1722,40.6018,3.217
1588749730831,23.0335,-7.5709,0.1722,40.5853,3.217
1588749730851,23.0666,-4.2244,0.1722,40.5853,3.349
1588749730871,23.1161,-5.2634,0.1722,40.6018,3.349
1588749730891,23.0996,-14.5654,0.1723,40.6183,3.349
1588749730911,23.0666,-9.8653,0.1723,40.6183,3.349
1588749730931,23.0501,0.8471,0.1724,40.6183,3.243
1588749730951,23.017,-5.1671,0.1723,40.6183,3.243
1588749730971,23.0005,-10.9199,0.1723,40.6018,3.243
1588749730991,23.017,1.1449,0.1722,40.5853,3.269
1588749731011,23.0005,-9.9485,0.1721,40.5688,3.269
1588749731031,22.984,-13.3234,0.1719,40.5357,3.269
1588749731051,22.9345,-14.8895,0.1718,40.4862,3.255
1588749731071,22.918,-10.6422,0.1716,40.4532,3.255
1588749731091,22.918,-8.5629,0.1715,40.4367,3.255
1588749731111,22.918,2.1304,0.1714,40.4202,3.316
1588749731131,22.918,1.2387,0.1714,40.4036,3.316
1588749731151,22.8849,-6.757,0.1713,40.3871,3.316
1588749731171,22.8849,-3.2159,0.1713,40.3871,3.339
1588749731191,22.8684,-10.9512,0.1712,40.3706,3.339
1588749731211,22.8354,-3.6085,0.1711,40.3541,3.339
1588749731231,22.8354,0.2968,0.1711,40.3211,3.339
1588749731251,22.8519,-4.3412,0.1709,40.3046,3.497
1588749731271,22.8519,-12.7223,0.1709,40.2881,3.497
1588749731291,22.8849,-2.4193,0.1708,40.2715,3.497
1588749731311,22.9015,-1.7776,0.1708,40.2715,3.32
1588749731331,22.9015,-13.2345,0.1709,40.2715,3.32
1588749731351,22.8519,-1.1362,0.1709,40.2881,3.32
1588749731371,22.8354,-4.2411,0.1709,40.2881,3.402
1588749731391,22.8024,-7.6578,0.1708,40.2715,3.402
1588749731411,22.8024,-8.8614,0.1707,40.2385,3.402
1588749731431,22.8024,-11.0118,0.1707,40.2385,3.355
1588749731451,22.8189,1.6771,0.1707,40.222,3.355
1588749731471,22.8354,-6.6783,0.1707,40.222,3.355
1588749731491,22.8354,-4.8231,0.1707,40.222,3.335
1588749731511,22.8354,-5.0673,0.1706,40.222,3.335
1588749731531,22.8024,-6.5316,0.1706,40.222,3.335
1588749731551,22.7694,-4.0376,0.1706,40.2055,3.33
1588749731571,22.7033,-9.9019,0.1705,40.1725,3.33
1588749731591,22.6373,-6.4712,0.1704,40.156,3.33
1588749731611,22.5217,-12.9053,0.1702,40.1229,3.399
1588749731631,22.4061,-8.0049,0.17,40.0569,3.399
1588749731651,22.3235,-5.0884,0.1697,39.9909,3.399
1588749731671,22.2245,-11.6195,0.1693,39.8918,3.25
1588749731691,22.1749,-0.1464,0.1689,39.7927,3.25
1588749731711,22.1584,-7.8314,0.1684,39.6771,3.25
1588749731731,22.1089,-6.3796,0.168,39.5781,3.251
1588749731751,21.9438,-9.0163,0.1675,39.446,3.251
1588749731771,21.7456,-3.2732,0.1668,39.2809,3.251
1588749731791,21.5145,-12.846,0.166,39.0827,3.095
1588749731811,21.3494,-5.2754,0.165,38.8516,3.095
1588749731831,21.2173,-4.4443,0.1641,38.6204,3.095
1588749731851,21.1182,-1.365,0.163,38.3727,3.378
1588749731871,21.0191,-10.3946,0.162,38.1416,3.399
1588749731891,20.9366,-5.1464,0.161,37.9104,3.399
1588749731911,20.8375,-15.8148,0.1601,37.6792,3.399
1588749731931,20.7219,-1.7465,0.1592,37.4811,3.399
1588749731951,20.5898,-10.422,0.1584,37.283,3.138
1588749731971,20.4908,-8.3039,0.1576,37.1013,3.138
1588749731991,20.4082,-9.8523,0.157,36.9527,3.138
1588749732011,20.3587,-9.3384,0.1565,36.8206,3.147
1588749732031,20.3257,-4.6262,0.156,36.7051,3.147
1588749732051,20.3422,-8.8958,0.1556,36.6225,3.147
1588749732071,20.3422,-8.7952,0.1554,36.573,3.412
1588749732091,20.4082,-5.9801,0.1553,36.5565,3.412
1588749732111,20.4247,-14.7195,0.1553,36.5399,3.363
1588749732131,20.4082,-10.3886,0.1553,36.5565,3.363
1588749732151,20.4247,-7.1724,0.1553,36.5565,3.363
1588749732171,20.4247,-11.8865,0.1553,36.5565,3.323
