ts,ihd03A,ihd05A,ihd07A,ithdA
1588747458153,13.32,7.06,2.22,18.92
1588747458174,13.37,7.06,2.26,19.05
1588747458194,13.41,7.07,2.31,19.18
1588747458214,13.4,7.05,2.34,19.3
1588747458234,13.35,7.02,2.37,19.4
1588747458254,13.3,6.93,2.4,19.58
1588747458274,13.23,6.87,2.42,19.78
1588747458295,13.13,6.79,2.45,19.97
1588747458316,13.05,6.72,2.5,20.09
1588747458340,12.95,6.68,2.57,20.04
1588747458360,12.83,6.65,2.64,19.89
1588747458380,12.7,6.67,2.69,19.63
1588747458400,12.53,6.7,2.73,19.19
1588747458420,12.4,6.74,2.73,18.86
1588747458441,12.28,6.83,2.65,18.55
1588747458462,12.23,6.89,2.58,18.39
1588747458483,12.15,7.03,2.41,18.24
1588747458503,12.15,7.15,2.27,18.29
1588747458523,12.16,7.23,2.15,18.39
1588747458543,12.16,7.3,2.06,18.54
1588747458564,12.22,7.31,1.97,18.77
1588747458584,12.27,7.31,1.9,19.0
1588747458604,12.37,7.29,1.87,19.19
1588747458624,12.46,7.29,1.87,19.26
1588747458644,12.6,7.28,1.89,19.25
1588747458665,12.76,7.28,1.94,19.22
1588747458685,12.9,7.3,2.01,19.18
1588747458709,13.05,7.32,2.1,19.15
1588747458730,13.24,7.34,2.2,19.09
1588747458751,13.35,7.34,2.29,19.1
1588747458772,13.44,7.34,2.36,19.2
1588747458793,13.49,7.29,2.41,19.27
1588747458814,13.5,7.24,2.46,19.35
1588747458835,13.46,7.16,2.48,19.41
1588747458859,13.38,7.09,2.49,19.51
1588747458879,13.26,7.03,2.52,19.68
1588747458899,13.11,6.99,2.52,19.8
1588747458919,12.97,6.95,2.54,19.87
1588747458940,12.73,6.92,2.57,19.75
1588747458960,12.58,6.92,2.59,19.58
1588747458981,12.38,6.91,2.63,19.2
1588747459001,12.25,6.91,2.63,18.9
1588747459022,12.17,6.88,2.63,18.64
1588747459042,12.13,6.87,2.6,18.46
1588747459063,12.13,6.89,2.6,18.38
1588747459083,12.17,6.96,2.58,18.33
1588747459104,12.22,7.03,2.58,18.45
1588747459125,12.27,7.1,2.55,18.57
1588747459149,12.32,7.15,2.51,18.66
1588747459169,12.41,7.22,2.41,18.79
1588747459191,12.46,7.25,2.34,18.91
1588747459212,12.58,7.25,2.22,19.1
1588747459232,12.74,7.22,2.15,19.21
1588747459253,12.95,7.19,2.13,19.27
1588747459274,13.15,7.14,2.1,19.23
1588747459294,13.36,7.14,2.12,19.15
1588747459315,13.52,7.11,2.15,19.1
1588747459339,13.63,7.11,2.22,19.17
1588747459359,13.75,7.11,2.26,19.19
1588747459379,13.8,7.11,2.34,19.24
1588747459400,13.84,7.09,2.38,19.33
1588747459420,13.8,7.1,2.43,19.46
1588747459440,13.72,7.08,2.48,19.6
1588747459461,13.64,7.09,2.56,19.76
1588747459481,13.49,7.1,2.68,19.9
1588747459501,13.38,7.1,2.75,19.99
1588747459521,13.23,7.09,2.85,20.06
1588747459541,13.11,7.06,2.92,20.09
1588747459561,13.01,7.04,2.99,20.03
1588747459581,12.86,7.03,3.06,19.73
1588747459602,12.78,7.03,3.06,19.55
1588747459623,12.65,7.0,3.06,19.17
1588747459644,12.59,6.99,2.98,19.02
1588747459665,12.53,7.01,2.89,18.86
1588747459689,12.53,7.05,2.79,18.81
1588747459710,12.5,7.12,2.7,18.71
1588747459731,12.48,7.22,2.58,18.71
1588747459752,12.49,7.3,2.48,18.84
1588747459773,12.51,7.34,2.39,18.96
1588747459793,12.51,7.37,2.32,19.04
1588747459818,12.56,7.37,2.25,19.08
1588747459839,12.65,7.32,2.17,19.04
1588747459859,12.71,7.29,2.15,19.01
1588747459879,12.86,7.21,2.17,18.84
1588747459899,12.99,7.15,2.17,18.73
1588747459920,13.1,7.13,2.19,18.67
1588747459941,13.26,7.1,2.19,18.66
1588747459962,13.36,7.1,2.21,18.72
1588747459983,13.42,7.11,2.19,18.91
1588747460003,13.44,7.12,2.2,19.17
1588747460024,13.42,7.13,2.18,19.49
1588747460044,13.39,7.12,2.18,19.74
1588747460067,13.32,7.08,2.21,19.95
1588747460088,13.19,7.09,2.28,20.09
1588747460110,13.05,7.07,2.38,20.1
1588747460130,12.88,7.02,2.54,19.9
1588747460150,12.72,6.99,2.64,19.7
1588747460171,12.59,6.93,2.75,19.46
1588747460191,12.48,6.9,2.8,19.2
1588747460212,12.39,6.92,2.84,18.94
1588747460232,12.3,6.95,2.84,18.62
1588747460252,12.27,7.02,2.81,18.46
1588747460273,12.24,7.11,2.76,18.43
1588747460293,12.23,7.2,2.71,18.42
1588747460313,12.26,7.25,2.69,18.47
1588747460333,12.28,7.32,2.59,18.57
1588747460353,12.31,7.35,2.5,18.67
1588747460374,12.39,7.33,2.38,18.84
1588747460394,12.48,7.3,2.27,18.99
1588747460414,12.63,7.28,2.17,19.11
1588747460434,12.76,7.23,2.05,19.15
1588747460459,12.94,7.2,1.98,19.13
1588747460480,13.17,7.17,1.95,19.05
1588747460501,13.32,7.14,2.0,18.92
1588747460521,13.44,7.12,2.09,18.81
1588747460541,13.51,7.09,2.16,18.77
1588747460561,13.56,7.07,2.21,18.75
1588747460582,13.58,7.04,2.26,18.87
1588747460602,13.58,7.0,2.27,19.14
1588747460622,13.55,6.96,2.27,19.36
1588747460642,13.46,6.93,2.32,19.66
1588747460663,13.39,6.89,2.37,19.83
1588747460684,13.22,6.88,2.45,19.96
1588747460704,13.06,6.86,2.52,20.0
1588747460725,12.9,6.87,2.6,19.99
1588747460745,12.73,6.86,2.64,19.89
1588747460765,12.58,6.88,2.66,19.66
1588747460785,12.42,6.9,2.66,19.4
1588747460810,12.31,6.91,2.63,19.06
1588747460831,12.22,6.95,2.53,18.65
1588747460852,12.18,6.97,2.46,18.49
1588747460872,12.2,7.03,2.32,18.33
1588747460892,12.21,7.1,2.24,18.28
1588747460913,12.26,7.15,2.17,18.3
1588747460933,12.31,7.2,2.13,18.43
1588747460953,12.34,7.22,2.1,18.57
1588747460973,12.4,7.27,2.11,18.77
1588747460993,12.45,7.32,2.11,18.95
1588747461013,12.52,7.35,2.11,19.04
1588747461033,12.64,7.39,2.13,19.13
1588747461054,12.75,7.39,2.18,19.15
1588747461075,12.88,7.38,2.24,19.11
1588747461099,13.01,7.38,2.34,19.02
1588747461119,13.14,7.4,2.41,18.91
1588747461139,13.26,7.39,2.43,18.91
1588747461160,13.35,7.4,2.43,18.98
1588747461181,13.43,7.38,2.41,19.06
1588747461201,13.44,7.36,2.39,19.17
1588747461221,13.42,7.32,2.37,19.33
1588747461242,13.37,7.26,2.37,19.47
1588747461263,13.23,7.18,2.4,19.67
1588747461283,13.04,7.05,2.48,19.86
1588747461304,12.87,6.94,2.57,19.96
1588747461325,12.71,6.85,2.65,20.02
1588747461345,12.56,6.78,2.72,19.99
1588747461365,12.46,6.75,2.79,19.83
1588747461386,12.41,6.72,2.83,19.56
1588747461410,12.37,6.75,2.83,19.24
1588747461430,12.36,6.78,2.77,18.84
1588747461450,12.39,6.84,2.72,18.57
1588747461471,12.39,6.9,2.64,18.43
1588747461492,12.42,6.99,2.52,18.23
1588747461513,12.41,7.03,2.45,18.22
1588747461533,12.45,7.09,2.35,18.2
1588747461553,12.47,7.12,2.28,18.27
1588747461573,12.51,7.16,2.19,18.41
1588747461593,12.58,7.21,2.09,18.59
1588747461613,12.67,7.25,2.02,18.77
1588747461633,12.78,7.27,2.0,18.83
1588747461653,12.93,7.29,2.02,18.76
1588747461673,13.08,7.3,2.09,18.72
1588747461693,13.24,7.32,2.2,18.69
1588747461713,13.4,7.34,2.34,18.73
1588747461734,13.52,7.37,2.51,18.86
1588747461754,13.61,7.4,2.65,19.01
1588747461775,13.65,7.43,2.75,19.23
1588747461795,13.65,7.47,2.8,19.52
1588747461819,13.58,7.49,2.83,19.77
1588747461840,13.48,7.46,2.81,20.06
1588747461860,13.4,7.42,2.77,20.24
1588747461880,13.24,7.39,2.73,20.38
1588747461900,13.12,7.38,2.66,20.45
1588747461921,12.99,7.36,2.59,20.47
1588747461941,12.87,7.32,2.55,20.43
1588747461961,12.77,7.27,2.52,20.33
1588747461981,12.62,7.19,2.45,19.95
1588747462002,12.5,7.13,2.4,19.52
1588747462023,12.39,7.1,2.37,19.09
1588747462044,12.31,7.09,2.34,18.74
1588747462065,12.26,7.09,2.32,18.54
1588747462085,12.21,7.13,2.3,18.47
1588747462105,12.16,7.18,2.27,18.51
1588747462125,12.16,7.25,2.25,18.61
1588747462145,12.21,7.34,2.2,18.68
1588747462169,12.3,7.42,2.15,18.8
1588747462190,12.44,7.49,2.13,18.96
1588747462210,12.58,7.51,2.13,19.05
1588747462230,12.78,7.5,2.13,19.08
1588747462250,12.96,7.47,2.17,19.06
1588747462271,13.11,7.44,2.22,19.0
1588747462292,13.31,7.38,2.28,18.86
1588747462313,13.4,7.33,2.35,18.8
1588747462333,13.49,7.26,2.42,18.73
1588747462353,13.54,7.17,2.45,18.76
1588747462373,13.58,7.1,2.5,18.89
1588747462393,13.57,7.02,2.55,19.08
1588747462413,13.51,6.96,2.58,19.27
1588747462433,13.44,6.9,2.63,19.39
1588747462453,13.35,6.84,2.66,19.52
1588747462474,13.2,6.85,2.71,19.75
1588747462494,13.08,6.86,2.74,19.91
1588747462514,12.88,6.87,2.79,20.06
1588747462534,12.74,6.87,2.81,20.04
1588747462555,12.59,6.84,2.86,19.93
1588747462576,12.47,6.83,2.85,19.69
1588747462597,12.38,6.82,2.85,19.32
1588747462619,12.31,6.83,2.79,19.0
1588747462639,12.29,6.89,2.7,18.68
1588747462661,12.25,6.95,2.62,18.42
1588747462681,12.24,7.06,2.48,18.19
1588747462701,12.21,7.15,2.36,18.09
1588747462721,12.19,7.2,2.24,18.14
1588747462741,12.17,7.28,2.12,18.34
1588747462762,12.17,7.32,2.03,18.48
1588747462782,12.2,7.4,1.91,18.63
1588747462802,12.25,7.42,1.84,18.7
1588747462823,12.34,7.47,1.79,18.78
1588747462843,12.48,7.47,1.79,18.82
1588747462864,12.6,7.47,1.84,18.85
1588747462884,12.79,7.45,1.96,18.92
1588747462904,12.94,7.42,2.08,19.02
1588747462925,13.08,7.38,2.24,19.09
1588747462945,13.18,7.36,2.36,19.14
1588747462966,13.26,7.34,2.48,19.25
1588747462986,13.29,7.34,2.58,19.38
1588747463010,13.28,7.33,2.63,19.55
1588747463031,13.21,7.34,2.68,19.75
1588747463051,13.11,7.35,2.68,19.91
1588747463072,12.93,7.35,2.71,19.98
1588747463092,12.77,7.36,2.76,19.97
1588747463113,12.63,7.36,2.76,19.92
1588747463133,12.48,7.38,2.78,19.82
1588747463153,12.35,7.38,2.78,19.67
1588747463173,12.22,7.39,2.75,19.38
1588747463193,12.14,7.38,2.73,19.12
1588747463213,12.1,7.38,2.7,18.94
1588747463233,12.08,7.39,2.7,18.65
1588747463254,12.12,7.41,2.69,18.54
1588747463274,12.18,7.43,2.72,18.48
1588747463294,12.27,7.45,2.72,18.5
1588747463314,12.34,7.45,2.69,18.61
1588747463334,12.42,7.45,2.65,18.76
1588747463354,12.49,7.45,2.57,18.9
1588747463374,12.54,7.43,2.48,18.97
1588747463394,12.63,7.35,2.36,19.07
1588747463415,12.72,7.3,2.24,19.13
1588747463436,12.78,7.3,2.15,19.12
1588747463460,12.86,7.27,2.1,19.0
1588747463481,12.94,7.28,2.07,18.77
1588747463501,13.0,7.3,2.09,18.66
1588747463522,13.07,7.3,2.16,18.6
1588747463543,13.14,7.3,2.23,18.62
1588747463564,13.19,7.3,2.28,18.67
1588747463585,13.22,7.3,2.35,18.81
1588747463605,13.21,7.31,2.4,18.98
1588747463625,13.19,7.3,2.45,19.25
1588747463645,13.12,7.32,2.51,19.52
1588747463670,13.02,7.3,2.56,19.81
1588747463691,12.85,7.29,2.61,19.96
1588747463711,12.74,7.27,2.63,19.97
1588747463731,12.6,7.25,2.66,19.88
1588747463751,12.47,7.22,2.66,19.68
1588747463772,12.4,7.22,2.66,19.5
1588747463793,12.31,7.21,2.63,19.17
1588747463814,12.28,7.21,2.6,19.0
1588747463834,12.2,7.27,2.53,18.74
1588747463854,12.17,7.34,2.48,18.64
1588747463875,12.16,7.4,2.41,18.55
1588747463895,12.18,7.45,2.36,18.5
1588747463915,12.21,7.47,2.34,18.48
1588747463939,12.3,7.52,2.29,18.55
1588747463961,12.41,7.53,2.24,18.82
1588747463982,12.5,7.55,2.22,19.04
1588747464003,12.62,7.53,2.22,19.15
1588747464024,12.73,7.47,2.22,19.14
1588747464044,12.86,7.47,2.27,19.1
1588747464064,12.99,7.49,2.31,19.04
1588747464085,13.13,7.51,2.38,19.03
1588747464105,13.26,7.53,2.43,19.02
1588747464126,13.38,7.55,2.43,19.04
1588747464146,13.45,7.55,2.43,19.09
1588747464166,13.48,7.53,2.4,19.12
1588747464188,13.47,7.49,2.38,19.23
1588747464211,13.39,7.45,2.39,19.41
1588747464231,13.28,7.39,2.39,19.63
1588747464251,13.15,7.34,2.44,19.85
1588747464272,13.0,7.25,2.49,20.0
1588747464292,12.87,7.16,2.54,19.99
1588747464312,12.76,7.09,2.57,19.95
1588747464333,12.64,7.02,2.61,19.88
1588747464353,12.56,6.97,2.68,19.75
1588747464373,12.48,6.94,2.75,19.54
1588747464393,12.41,6.93,2.82,19.25
1588747464414,12.37,6.9,2.84,19.01
1588747464434,12.3,6.88,2.81,18.67
1588747464454,12.27,6.9,2.76,18.49
1588747464475,12.24,6.92,2.69,18.36
1588747464495,12.24,6.94,2.62,18.33
1588747464515,12.24,6.97,2.55,18.43
1588747464535,12.24,7.02,2.41,18.58
1588747464556,12.29,7.07,2.27,18.7
1588747464581,12.39,7.12,2.15,18.83
1588747464602,12.51,7.19,2.03,18.95
1588747464623,12.65,7.24,1.98,19.02
1588747464644,12.79,7.28,1.96,19.06
1588747464665,12.9,7.28,1.98,19.05
1588747464686,13.08,7.3,2.05,18.97
1588747464706,13.17,7.27,2.14,18.89
1588747464731,13.26,7.22,2.26,18.81
1588747464752,13.31,7.13,2.4,18.82
1588747464773,13.32,7.08,2.48,18.9
1588747464793,13.29,7.04,2.53,18.99
1588747464814,13.26,7.03,2.58,19.11
1588747464835,13.19,7.04,2.58,19.36
1588747464855,13.07,7.03,2.61,19.66
1588747464876,12.97,7.04,2.61,19.89
1588747464896,12.9,7.02,2.64,20.0
1588747464917,12.83,6.97,2.69,19.98
1588747464938,12.75,6.92,2.73,19.77
1588747464962,12.67,6.89,2.75,19.47
1588747464983,12.61,6.83,2.8,19.18
1588747465004,12.49,6.8,2.77,18.84
1588747465025,12.43,6.79,2.72,18.51
1588747465045,12.39,6.83,2.67,18.26
1588747465066,12.34,6.9,2.6,18.18
1588747465087,12.34,7.0,2.55,18.25
1588747465111,12.34,7.09,2.5,18.4
1588747465131,12.34,7.19,2.46,18.49
1588747465151,12.37,7.26,2.38,18.64
1588747465172,12.42,7.31,2.31,18.76
1588747465192,12.49,7.31,2.24,18.87
1588747465212,12.58,7.3,2.19,18.96
1588747465232,12.71,7.3,2.17,18.95
1588747465252,12.86,7.24,2.19,18.86
1588747465273,12.99,7.21,2.26,18.78
1588747465294,13.15,7.19,2.33,18.74
1588747465315,13.27,7.19,2.38,18.76
1588747465335,13.39,7.24,2.42,18.79
1588747465355,13.45,7.24,2.4,18.87
1588747465376,13.44,7.25,2.36,19.01
1588747465397,13.39,7.23,2.31,19.18
1588747465417,13.33,7.2,2.29,19.35
1588747465438,13.28,7.18,2.3,19.49
1588747465462,13.14,7.12,2.32,19.65
1588747465482,13.02,7.07,2.4,19.73
1588747465502,12.91,7.05,2.52,19.8
1588747465522,12.8,7.03,2.62,19.84
1588747465542,12.66,7.01,2.76,19.77
1588747465563,12.56,6.98,2.83,19.62
1588747465583,12.45,6.93,2.85,19.29
1588747465603,12.37,6.92,2.83,19.03
1588747465623,12.31,6.94,2.78,18.82
1588747465643,12.25,6.95,2.73,18.61
1588747465665,12.21,6.97,2.68,18.48
1588747465685,12.16,7.01,2.58,18.37
1588747465706,12.15,7.03,2.48,18.39
1588747465727,12.15,7.06,2.36,18.43
1588747465748,12.17,7.1,2.22,18.45
1588747465769,12.21,7.12,2.08,18.54
1588747465790,12.3,7.17,1.94,18.62
1588747465812,12.41,7.21,1.84,18.61
1588747465832,12.59,7.2,1.77,18.54
1588747465852,12.74,7.22,1.79,18.48
1588747465873,12.88,7.21,1.84,18.42
1588747465894,13.08,7.21,1.98,18.37
1588747465915,13.21,7.19,2.07,18.44
1588747465935,13.36,7.15,2.19,18.68
1588747465955,13.43,7.11,2.27,18.94
1588747465975,13.45,7.12,2.34,19.23
1588747465995,13.42,7.11,2.39,19.5
1588747466016,13.37,7.1,2.42,19.69
1588747466037,13.23,7.06,2.42,19.92
1588747466057,13.12,7.05,2.45,20.03
1588747466077,12.99,7.03,2.45,20.1
1588747466097,12.86,7.01,2.45,20.08
1588747466117,12.74,7.01,2.5,20.01
1588747466138,12.61,6.98,2.52,19.83
1588747466162,12.52,6.95,2.57,19.62
1588747466182,12.43,6.94,2.59,19.33
1588747466202,12.34,6.95,2.58,19.03
1588747466223,12.3,6.99,2.53,18.77
1588747466244,12.2,7.07,2.43,18.3
1588747466265,12.15,7.11,2.36,18.15
1588747466286,12.14,7.23,2.26,18.07
1588747466306,12.17,7.3,2.22,18.25
1588747466327,12.27,7.38,2.17,18.47
1588747466347,12.38,7.43,2.15,18.7
1588747466372,12.48,7.44,2.1,18.98
1588747466393,12.64,7.44,2.01,19.28
1588747466413,12.71,7.44,1.96,19.42
1588747466434,12.84,7.42,1.89,19.46
1588747466454,12.95,7.36,1.91,19.35
1588747466474,13.01,7.33,1.94,19.21
1588747466494,13.19,7.23,1.98,18.93
1588747466515,13.27,7.2,2.03,18.83
1588747466536,13.42,7.13,2.07,18.76
1588747466556,13.5,7.11,2.12,18.84
1588747466577,13.53,7.12,2.17,18.98
1588747466597,13.5,7.11,2.22,19.19
1588747466621,13.43,7.12,2.27,19.43
1588747466642,13.31,7.08,2.35,19.68
1588747466662,13.17,7.08,2.42,19.76
1588747466683,12.99,7.09,2.54,19.75
1588747466703,12.85,7.07,2.66,19.71
1588747466723,12.78,7.04,2.76,19.66
1588747466743,12.68,7.02,2.87,19.51
1588747466763,12.65,7.01,2.95,19.43
1588747466783,12.57,6.98,2.94,19.2
1588747466803,12.54,6.98,2.89,19.0
1588747466823,12.48,7.0,2.82,18.82
1588747466843,12.46,7.04,2.75,18.75
1588747466863,12.45,7.09,2.68,18.77
1588747466883,12.43,7.14,2.56,18.69
1588747466903,12.43,7.16,2.51,18.66
1588747466924,12.4,7.18,2.39,18.66
1588747466944,12.43,7.21,2.3,18.74
1588747466964,12.47,7.21,2.23,18.81
1588747466984,12.59,7.21,2.13,18.86
1588747467004,12.66,7.18,2.06,18.9
1588747467024,12.82,7.2,2.01,18.86
1588747467045,12.93,7.2,2.03,18.8
1588747467066,13.02,7.22,2.08,18.75
1588747467087,13.13,7.26,2.2,18.67
1588747467107,13.2,7.31,2.31,18.67
1588747467127,13.28,7.34,2.41,18.77
1588747467147,13.31,7.34,2.48,18.93
1588747467168,13.33,7.32,2.53,19.09
1588747467188,13.29,7.29,2.56,19.23
1588747467212,13.27,7.23,2.54,19.43
1588747467233,13.17,7.09,2.5,19.63
1588747467254,13.09,7.03,2.45,19.77
1588747467275,12.91,6.97,2.43,19.86
1588747467295,12.78,6.92,2.43,19.82
1588747467315,12.63,6.92,2.46,19.75
1588747467335,12.53,6.92,2.5,19.67
1588747467355,12.45,6.94,2.55,19.49
1588747467376,12.36,6.98,2.57,19.23
1588747467398,12.33,6.99,2.59,19.04
1588747467418,12.26,7.08,2.59,18.7
1588747467442,12.23,7.12,2.56,18.55
1588747467463,12.2,7.19,2.54,18.54
1588747467483,12.17,7.21,2.49,18.56
1588747467503,12.15,7.24,2.44,18.65
1588747467524,12.15,7.24,2.39,18.73
1588747467544,12.18,7.24,2.32,18.8
1588747467565,12.23,7.24,2.28,18.83
1588747467586,12.33,7.24,2.18,18.96
1588747467606,12.43,7.22,2.11,19.11
1588747467626,12.52,7.2,2.06,19.23
1588747467646,12.66,7.12,2.04,19.26
1588747467667,12.76,7.07,2.11,19.14
1588747467687,12.89,6.99,2.22,18.98
1588747467707,12.99,6.95,2.36,18.79
1588747467728,13.12,6.93,2.5,18.68
1588747467748,13.22,6.9,2.62,18.61
1588747467769,13.3,6.91,2.74,18.7
1588747467789,13.34,6.92,2.82,18.91
1588747467811,13.36,6.93,2.87,19.15
1588747467832,13.3,6.94,2.9,19.6
1588747467852,13.22,6.98,2.93,19.95
1588747467873,13.15,7.01,2.95,20.19
1588747467893,13.04,7.04,2.96,20.32
1588747467913,12.97,7.04,2.96,20.3
1588747467934,12.84,7.06,2.96,20.17
1588747467954,12.76,7.03,2.95,20.01
1588747467975,12.61,7.02,2.95,19.59
1588747467996,12.53,7.01,2.92,19.3
1588747468017,12.43,7.02,2.84,18.82
1588747468037,12.4,7.06,2.77,18.56
1588747468058,12.34,7.08,2.65,18.43
1588747468082,12.34,7.13,2.53,18.4
1588747468103,12.34,7.15,2.36,18.48
1588747468124,12.37,7.18,2.27,18.67
1588747468145,12.42,7.25,2.18,18.87
1588747468166,12.47,7.27,2.15,19.03
1588747468189,12.63,7.32,2.1,19.17
1588747468213,12.79,7.34,2.1,19.23
1588747468234,12.97,7.33,2.1,19.2
1588747468254,13.08,7.33,2.12,19.14
1588747468275,13.15,7.33,2.17,19.06
1588747468295,13.24,7.3,2.22,18.91
1588747468316,13.29,7.28,2.27,18.91
1588747468336,13.36,7.28,2.29,19.02
1588747468356,13.37,7.29,2.29,19.05
1588747468376,13.36,7.27,2.27,19.09
1588747468396,13.28,7.23,2.25,19.16
1588747468416,13.18,7.19,2.23,19.26
1588747468437,13.06,7.13,2.21,19.46
1588747468457,12.93,7.07,2.23,19.6
1588747468478,12.8,7.03,2.28,19.62
1588747468498,12.66,6.98,2.33,19.58
1588747468522,12.52,6.94,2.4,19.53
1588747468542,12.39,6.86,2.47,19.33
1588747468567,12.28,6.81,2.5,19.09
1588747468587,12.14,6.75,2.54,18.65
1588747468608,12.1,6.74,2.54,18.44
1588747468629,12.04,6.8,2.53,18.13
1588747468651,12.03,6.87,2.51,18.0
1588747468671,12.0,6.98,2.48,18.0
1588747468691,12.03,7.05,2.46,18.12
1588747468714,12.05,7.1,2.41,18.26
1588747468735,12.13,7.15,2.34,18.39
1588747468756,12.21,7.16,2.25,18.59
1588747468776,12.31,7.16,2.18,18.77
1588747468796,12.41,7.14,2.08,18.91
1588747468816,12.5,7.14,2.04,18.93
1588747468836,12.61,7.13,2.01,18.9
1588747468857,12.72,7.11,2.03,18.84
1588747468882,12.85,7.08,2.08,18.73
1588747468903,13.03,7.02,2.12,18.61
1588747468924,13.14,6.99,2.15,18.51
1588747468945,13.26,6.97,2.17,18.44
1588747468966,13.31,6.97,2.19,18.52
1588747468986,13.33,6.96,2.2,18.73
1588747469007,13.3,6.97,2.2,19.0
1588747469028,13.26,7.01,2.21,19.32
1588747469049,13.18,6.99,2.21,19.56
1588747469070,13.06,7.0,2.19,19.73
1588747469094,12.92,6.96,2.21,19.81
1588747469114,12.78,6.91,2.26,19.79
1588747469134,12.65,6.86,2.31,19.69
1588747469154,12.5,6.83,2.4,19.4
1588747469174,12.41,6.85,2.44,19.21
1588747469194,12.34,6.88,2.46,18.92
1588747469215,12.33,6.9,2.46,18.73
1588747469235,12.28,6.96,2.43,18.42
1588747469255,12.27,7.0,2.41,18.3
1588747469276,12.28,7.04,2.38,18.19
1588747469296,12.3,7.1,2.36,18.16
1588747469317,12.32,7.17,2.33,18.18
1588747469337,12.4,7.25,2.33,18.32
1588747469358,12.47,7.3,2.31,18.52
1588747469379,12.55,7.33,2.27,18.77
1588747469400,12.63,7.35,2.22,18.99
1588747469421,12.72,7.33,2.17,19.13
1588747469441,12.83,7.28,2.15,19.14
1588747469465,12.94,7.22,2.14,19.06
1588747469486,13.05,7.15,2.19,18.92
1588747469506,13.18,7.05,2.26,18.77
1588747469527,13.25,7.0,2.28,18.75
1588747469548,13.28,6.95,2.31,18.77
1588747469569,13.26,6.94,2.31,18.83
1588747469590,13.27,6.92,2.29,18.92
1588747469614,13.23,6.88,2.29,19.12
1588747469634,13.18,6.9,2.3,19.32
1588747469654,13.09,6.89,2.35,19.68
1588747469675,13.05,6.93,2.42,19.93
1588747469696,12.97,6.96,2.48,20.12
1588747469716,12.91,6.99,2.52,20.21
1588747469737,12.84,7.04,2.57,20.21
1588747469757,12.78,7.06,2.57,20.11
1588747469777,12.77,7.05,2.55,20.0
1588747469797,12.75,7.06,2.47,19.67
1588747469817,12.73,7.05,2.39,19.41
1588747469837,12.68,7.01,2.27,18.94
1588747469857,12.64,7.03,2.22,18.61
1588747469878,12.59,7.05,2.17,18.41
1588747469898,12.52,7.05,2.15,18.39
1588747469918,12.5,7.05,2.13,18.49
1588747469938,12.48,7.06,2.13,18.62
1588747469959,12.51,7.04,2.11,18.82
1588747469979,12.57,7.02,2.11,18.92
1588747470003,12.61,7.02,2.11,19.04
1588747470023,12.73,7.04,2.13,19.06
1588747470044,12.86,7.08,2.18,19.03
1588747470064,12.95,7.1,2.22,18.99
1588747470084,13.11,7.14,2.31,18.93
1588747470104,13.24,7.21,2.36,18.9
1588747470128,13.36,7.28,2.38,18.89
1588747470148,13.5,7.37,2.43,18.91
1588747470169,13.58,7.43,2.43,19.02
1588747470191,13.62,7.43,2.44,19.23
1588747470213,13.62,7.42,2.44,19.55
1588747470233,13.55,7.39,2.42,19.85
1588747470253,13.47,7.35,2.42,20.02
1588747470273,13.3,7.27,2.45,20.2
1588747470293,13.15,7.23,2.5,20.29
1588747470313,13.01,7.19,2.55,20.3
1588747470334,12.85,7.11,2.65,20.2
1588747470355,12.72,7.06,2.72,20.02
1588747470375,12.61,7.05,2.76,19.76
1588747470395,12.54,7.04,2.78,19.47
1588747470415,12.48,7.06,2.78,19.14
1588747470435,12.44,7.1,2.73,18.81
1588747470456,12.43,7.11,2.65,18.63
1588747470477,12.4,7.14,2.56,18.55
1588747470498,12.38,7.16,2.44,18.65
1588747470523,12.38,7.19,2.32,18.79
1588747470544,12.41,7.21,2.18,18.93
1588747470564,12.45,7.21,2.08,19.03
1588747470584,12.52,7.19,2.01,19.07
1588747470604,12.62,7.16,1.96,19.12
1588747470624,12.69,7.16,1.94,19.16
1588747470645,12.77,7.13,1.94,19.13
1588747470665,12.84,7.1,1.99,19.09
1588747470685,12.97,7.05,2.05,18.98
1588747470705,13.1,7.0,2.12,18.9
1588747470725,13.19,6.95,2.17,18.86
1588747470745,13.28,6.9,2.24,18.78
1588747470766,13.3,6.87,2.29,18.76
1588747470786,13.31,6.85,2.38,18.8
1588747470806,13.28,6.84,2.48,18.97
1588747470827,13.21,6.78,2.58,19.22
1588747470847,13.09,6.75,2.66,19.44
1588747470868,12.95,6.69,2.73,19.67
1588747470888,12.8,6.62,2.81,19.83
1588747470909,12.64,6.6,2.83,19.89
1588747470930,12.49,6.6,2.86,19.79
1588747470950,12.37,6.62,2.83,19.59
1588747470971,12.26,6.69,2.78,19.35
1588747470998,12.19,6.77,2.73,19.09
1588747471019,12.14,6.88,2.58,18.72
1588747471040,12.13,6.94,2.46,18.5
1588747471064,12.09,7.0,2.34,18.31
1588747471084,12.08,7.04,2.22,18.11
1588747471104,12.08,7.09,2.15,18.11
1588747471125,12.11,7.12,2.12,18.26
1588747471146,12.16,7.19,2.13,18.49
1588747471167,12.22,7.24,2.13,18.69
1588747471187,12.27,7.3,2.08,18.96
1588747471208,12.37,7.34,2.06,19.08
1588747471229,12.47,7.34,2.03,19.15
1588747471250,12.61,7.32,2.06,19.17
1588747471271,12.72,7.27,2.06,19.14
1588747471295,12.86,7.24,2.08,19.06
